source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G,F_ALL_G
minoraverages/1950TSN,1949,Georgia-Alabama League,,F21973,Hinkle,,0,Tallassee,,,,,,,,,,,,15,
minoraverages/1950TSN,1949,Georgia-Alabama League,,P10486,Hinkle,,0,Tallassee,,15,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B00695,Hovell,Robert,0,Alexander City,123,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F21174,Hovell,,0,Alexander City,,,,,,,123,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B01740,Howton,Frank,0,Opelika,24,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F21794,Howton,,0,Opelika,,,,,,,,,,,,24,
minoraverages/1950TSN,1949,Georgia-Alabama League,,P10168,Howton,,0,Opelika,,24,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B00130,Hudson,William B.,0,Opelika,113,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B00149,Hudson,William C.,0,Carrollton,24,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F20144,Hudson,W.,0,Carrollton,,,14,,,,,,,,,,
