source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G,F_ALL_G
minoraverages/1916Reach,1915,North Carolina State League,,F20685,Rowe,C. A.,0,Greensboro,,,,,,,23,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F21158,Rowe,W. H.,0,Greensboro,,,,,,,,,,,75,,
minoraverages/1916Reach,1915,North Carolina State League,,B00577,Schuyler,,0,Greensboro,112,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20298,Schuyler,,0,Greensboro,,,,,57,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20737,Schuyler,,0,Greensboro,,,,,,,55,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,P10137,Schwartie,,0,Winston-Salem,,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00718,Schwartje,,0,Winston-Salem,56,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F21076,Schwartje,,0,Winston-Salem,,,,,,,,,,,,56,
minoraverages/1916Reach,1915,North Carolina State League,,B00450,Shaukency,,0,Charlotte,18,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00783,Sheehan,D. J.,0,Charlotte,18,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00566,Smith,,0,Charlotte,68,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00638,Smith,,0,Greensboro,78,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20189,Smith,,0,Greensboro,,,,78,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20648,Smith,,0,Charlotte,,,,,,,68,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00528,Stuart,L. L.,0,Winston-Salem,115,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20449,Stuart,L. L.,0,Winston-Salem,,,,,,115,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00760,Sweeney,,0,Winston-Salem,21,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20583,Sweeney,,0,Winston-Salem,,,,,,,21,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00680,Talley,,0,Raleigh,88,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20265,Talley,,0,Raleigh,,,,,25,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20636,Talley,,0,Raleigh,,,,,,,23,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F21229,Talley,,0,Raleigh,,,,,,,,,,,25,,
minoraverages/1916Reach,1915,North Carolina State League,,B00515,Teague,,0,Winston-Salem,23,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20401,Teague,,0,Winston-Salem,,,,,,23,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00286,Van Horn,,0,Greensboro,110,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20023,Van Horn,,0,Greensboro,,,110,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20661,Wason,,0,Charlotte,,,,,,,100,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00362,Welch,,0,Asheville,21,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20131,Welch,,0,Winston-Salem,,,,21,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B01156,Wells,,0,Charlotte,20,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F21255,Wells,,0,Charlotte,,,,,,,,,,,15,,
minoraverages/1916Reach,1915,North Carolina State League,,F20832,Wifford,,0,Charlotte,,,,,,,71,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00811,Williams,,0,Winston-Salem,19,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20080,Williams,,0,Winston-Salem,,,19,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00130,Wofford,,0,Charlotte,71,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F21125,Woodall,,0,Asheville,,,,,,,,,,,98,,
minoraverages/1916Reach,1915,North Carolina State League,,B00158,Woodell,,0,Asheville,97,,,,,,,,,,,,
