source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G,F_ALL_G
minoraverages/1948TSN,1947,South Atlantic League,,F21609,Elledge,,0,Charleston,,,,,,,,,,,,17,
minoraverages/1948TSN,1947,South Atlantic League,,P10385,Elledge,,0,Charleston,,17,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B00021,Evans,Walter,0,Savannah,11,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01514,Fagan,Everett,0,Savannah,19,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21589,Fagan,,0,Savannah,,,,,,,,,,,,17,
minoraverages/1948TSN,1947,South Atlantic League,,P10097,Fagan,,0,Savannah,,17,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01630,Fisher,Melvin,0,Augusta,26,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F22214,Fisher,,0,Augusta,,,,,,,,,,,,26,
minoraverages/1948TSN,1947,South Atlantic League,,P10035,Fisher,,0,Augusta,,26,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B00210,Florence,Howard,0,Columbia,10,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F20737,Florence,,0,Columbus,,,,,,10,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B02024,Foppiani,Joseph,0,Charleston,44,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21553,Foppiani,,0,Charleston,,,,,,,,,,,,42,
minoraverages/1948TSN,1947,South Atlantic League,,P10410,Foppiani,,0,Charleston,,42,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B00794,Foti,Anthony,0,Savannah,22,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F22061,Foti,,0,Savannah,,,,,,,,,,,,20,
minoraverages/1948TSN,1947,South Atlantic League,,P10312,Foti,,0,Savannah,,20,,,,,,,,,,,
