ident,key,key.retro,key.brminors,name.last,name.first,name.given,birth.date
1914-CENL:lake,cw:7500b8b5,,lake--002har,Lake,Harry,Harry G.,1890
1914-CENL:latawski,cw:1ce34f26,,lataws001joe,Latawski,Joe,Joseph,
1914-CENL:loudermilk,cw:1b962bc7,lowdl101,lowder001lou,Lowdermilk,Lou,Louis Bailey,18870223
1914-CENL:madden,cw:91d79012,maddl101,madden001leo,Madden,Len,Leonard Joseph,18900702
1914-CENL:marshall,cw:c41752d5,,marsha001how,Marshall,Howard,Howard,
1914-CENL:martin-day,cw:ccf69a33,,martin001e--,Martin,E.,E.,
1914-CENL:martin-fw,cw:c54d340d,,martin007har,Martin,Harry,Harry,188505
1914-CENL:matteson,cw:880b8048,,mattes001geo,Matteson,George,George,
1914-CENL:matthews,cw:a97c41a1,,matthe002fra,Matthews,Frank,Frank Ellison,18900409
1914-CENL:mclafferty,cw:662631cc,,mclaff001mar,McLafferty,Mark,Marcus L.,
1914-CENL:meissner,cw:f1e250dd,,meissn001---,Meissner,,,
1914-CENL:meister,cw:b5c73975,meisk101,meiste001kar,Meister,Karl,Karl Daniel,18910515
1914-CENL:mellen,cw:e289de82,,mellen001---,Mellen,,,
1914-CENL:miller,cw:43a2c568,,miller002osc,Miller,Oscar,Oscar C.,
1914-CENL:minardo,cw:160d8901,,minard001---,Minardo,,,
1914-CENL:nee,cw:c1cd4e13,,nee---001joh,Nee,Johnny,John C.,18900118
1914-CENL:nehf,cw:2c789571,nehfa101,nehf--001art,Nehf,Art,Arthur Neukom,18920731
1914-CENL:nespo,cw:6d4ed756,,nespo-001fra,Nespo,Frank,Frank E.,
1914-CENL:noel,cw:fd873672,,noel--001bru,Noel,Bruce,Bruce L.,
1914-CENL:norton,cw:e010b4b8,,norton001geo,Norton,George,George,
1914-CENL:nye,cw:858bbe88,,nye---007---,Nye,,,
1914-CENL:oconnell,cw:0e607ded,,oconne001fra,O'Connell,Frank,Frank,
1914-CENL:oday,cw:4ec4bbb0,,oday--001fra,O'Day,Frank,Frank,
1914-CENL:ollam,cw:b104b1af,,ollam-001---,Ollam,,,
1914-CENL:otey,cw:bdbfff2d,oteyb101,otey--001wil,Otey,Bill,William Tilford,18861216
1914-CENL:paynter,cw:b5371ab7,,paynte001hen,Paynter,Henry,Henry,
1914-CENL:ponder,cw:10ed2b13,ponde101,ponder001cha,Ponder,Elmer,Charles Elmer,18930626
1914-CENL:quinlan,cw:3c3fd9a5,,quinla001law,Quinlan,Larry,Lawrence Aloyisus,18760706
1914-CENL:rapp,cw:1dbb0d3f,,rapp--004---,Rapp,,,
1914-CENL:reilly,cw:af5c7115,reila101,reilly001arc,Reilly,Arch,Archer Edwin,18910817
1914-CENL:ridley,cw:c26d5a6f,,ridley001wil,Ridley,William,William H.,
1914-CENL:rowan,cw:846f027f,rowaj101,rowan-001joh,Rowan,Jack,John Albert,18860616
1914-CENL:rutherford,cw:7d4888fd,,ruther003---,Rutherford,,,
1914-CENL:schirm,cw:e19ac208,,schirm002geo,Schirm,George,George W.,18841122
1914-CENL:schmixk,cw:2ea0e84e,,schmic001geo,Schmick,George,George Adam,18850204
1914-CENL:schultz,cw:b54fa7ec,,schult004car,Schultz,Carl,Carl,
1914-CENL:shaw,cw:af8b3c88,,shaw--016---,Shaw,,,
1914-CENL:sheehan,cw:81783509,,sheeha001tho,Sheehan,Thomas,Thomas,
1914-CENL:smykal,cw:cdd9d5c2,smykf101,smykal001fra,Smykal,Frank,Frank John,18891013
1914-CENL:smyth,cw:3268ecca,smytr101,smyth-001jam,Smyth,Red,James Daniel,18910130
1914-CENL:spaid,cw:c84de68e,,spaide001mer,Spaide,Merle,Merle Davis,18880201
1914-CENL:spair,cw:3009dd42,,spair-001lot,Spair,Lottie,Lottie,
1914-CENL:spencer,cw:2d8cd4ec,,spence002ray,Spencer,Ray,Ray,
1914-CENL:sprinkle,cw:0c8b5459,,sprink001ros,Sprinkle,Ross,Ross C.,
1914-CENL:stanley,cw:00c16b10,stanj103,stanle003jos,Stanley,Joe,Joseph Bernard,18810402
1914-CENL:steil,cw:ee930c16,,steil-001mel,Steil,Melbourne,Melbourne Henry Ford,18931114
1914-CENL:stoll,cw:01617065,,stoll-001---,Stoll,,,
1914-CENL:stratton,cw:e553c181,,stratt001mil,Stratton,Milo,Milo,
1914-CENL:stremmel,cw:7502926d,strep101,stremm001phi,Stremmel,Phil,Philip,18800416
1914-CENL:stretter,cw:5979b01e,,street001fre,Streeter,Fred,Fred J.,
1914-CENL:sykes,cw:3574fd69,,sykes-001h--,Sykes,Earl,H. Earl,
1914-CENL:tepe,cw:44b5d30f,,tepe--001geo,Tepe,George,George,
1914-CENL:thomas,cw:1f1a3532,thomc101,thomas007cla,Thomas,Claude,Claude Alfred,18900515
1914-CENL:thompson,cw:cb8cdc2d,,thomps005wil,Thompson,Bill,William G.,
1914-CENL:turner,cw:204f845b,turnt104,turner001the,Turner,Ted,Theodore Holhot,18920504
1914-CENL:tydeman,cw:4a79e27d,,tydema001vin,Tydeman,Vincent,Vincent Ariel,18830824
1914-CENL:umlauf,cw:34c69c26,,umlauf001wil,Umlauf,William,William,
1914-CENL:utrecht,cw:086e6e8f,,utrech001har,Utrecht,Harvey,Harvey,
1914-CENL:vann,cw:eb24bca9,vannj102,vann--001joh,Vann,John,John Silas,18900607
1914-CENL:wachtel,cw:da3b0ae0,wachp101,wachte001pau,Wachtel,Paul,Paul Horine,18880430
1914-CENL:watkins,cw:d9933637,,watkin001jes,Watkins,Jesse,Jesse A.,
1914-CENL:webb,cw:9ca77eeb,webbl101,webb--001cle,Webb,Lefty,Cleon Earl,18850301
1914-CENL:welsh,cw:9e21eba6,,welsh-001oli,Welsh,Oliver,Oliver H.,
1914-CENL:wetzel,cw:ae7b49ea,,wetzel001cec,Wetzel,Cecil,Cecil,
1914-CENL:wheeler,cw:ef48a2f0,wheeg103,wheele001geo,Wheeler,George,George Harrison,18811110
1914-CENL:williams,cw:c9768d42,,willia001ray,Williams,Ray,Ray,
1914-CENL:withrow,cw:2d6f0022,withf101,withro001fra,Withrow,Frank,Frank Blaine,18910614
1914-CENL:young,cw:830e9709,,young-001gro,Young,Grover,Grover,
1914-COLL:aldred,cw:a3598345,,aldred001har,Aldred,Harold,Harold R.,18911103
1914-COLL:barry,cw:3b9c42eb,,barry-002geo,Barry,George,George,
1914-COLL:bauer,cw:7a04ba16,,bauer-009---,Bauer,,,
1914-COLL:besse,cw:eecbde2f,,besse-003---,Besse,,,
1914-COLL:bope,cw:dc222329,,bope--001---,Bope,,,
1914-COLL:breen,cw:5bfdd2ee,,breen-001tho,Breen,Thomas,Thomas,
1914-COLL:brown,cw:c47a8bde,,brown-154---,Brown,,,
1914-COLL:burdick,cw:a7012a21,,burdic001---,Burdick,,,
1914-COLL:callahan,cw:87012ee4,,callah027---,Callahan,,,
1914-COLL:carney,cw:79222155,,carney006---,Carney,,,
1914-COLL:carr,cw:38b8dc40,,carr--009---,Carr,,,
1914-COLL:cassavant,cw:1d387b0f,,cassav001r--,Cassavant,Rudolph,Rudolph,18930704
1914-COLL:clermont.a,cw:5baf576c,,clermo001a--,Clermont,Arthur,Arthur,
1914-COLL:clermont.r,cw:c22325f0,,clermo001r--,Clermont,Roy,Roy,
1914-COLL:commette,cw:013e3635,,commet001geo,Commette,George,George,
1914-COLL:connell,cw:5e99e0da,,connel002geo,Connell,George,George A.,
1914-COLL:daniels,cw:fd3d7880,,daniel002sam,Daniels,Samuel,Samuel,
1914-COLL:dean,cw:cf4f9ac3,,dean--002wil,Dean,William,William V.,
1914-COLL:dee,cw:9fae3b2e,,dee---001---,Dee,,,
1914-COLL:demoe,cw:698bc549,,demoe-001hen,Demoe,Henry,Henry,
1914-COLL:devinney,cw:b1a82d90,devih101,devine001har,Deviney,Hal,Harold John,18930411
1914-COLL:dickinson,cw:bc2a908b,,dickin008---,Dickinson,Roy,Roy W.,18880108
1914-COLL:donahue,cw:7770f8df,donaj102,donahu002joh,Donahue,John,John Frederick,18940419
1914-COLL:drummond,cw:a876ab03,,drummo001---,Drummond,,,
1914-COLL:duff,cw:d57bc11b,,duff--011---,Duff,,,
1914-COLL:dukette,cw:71744dd8,,dukett001er-,Dukette,E. R.,E. R.,
1914-COLL:ellis,cw:ca8bb727,,ellis-036---,Ellis,,,
1914-COLL:english,cw:a4e824c8,,englis005---,English,,,
1914-COLL:francis,cw:74fde09a,,franci003tho,Francis,Thomas,Thomas,
1914-COLL:fredette,cw:e12cee6f,,fredet001alf,Fredette,Alfredo,Alfredo,
1914-COLL:fryer,cw:3e24939e,,fryer-001jac,Fryer,Jack,John C.,
1914-COLL:garvey.r,cw:75e1f802,,garvey001r--,Garvey,Ray,Ray,
1914-COLL:garvey.w,cw:77713e9a,,garvey001w--,Garvey,William,William P.,
1914-COLL:gaudette,cw:748af013,,gaudet001jos,Gaudette,Joseph,Joseph,
1914-COLL:gilmore,cw:2355bced,,gilmor002joh,Gilmore,John,John J.,
1914-COLL:gilroy,cw:5fba050a,,gilroy001tho,Gilroy,Thomas,Thomas W.,188212
1914-COLL:gleason,cw:794c9595,gleaj101,gleaso003jos,Gleason,Joe,Joseph Paul,18950709
1914-COLL:glennon,cw:db21cad8,,glenno003---,Glennon,,,
1914-COLL:golden,cw:66780dcf,,golden001joe,Golden,Joe,Joe,
1914-COLL:hadley,cw:98da609d,,hadley005---,Hadley,A. E.,A. E.,
1914-COLL:haley,cw:94376039,,haley-010---,Haley,,,
1914-COLL:harrington,cw:3d4ed026,,harrin001j--,Harrington,J.,J.,
1914-COLL:harris,cw:71db3f9b,,harris024wil,Harris,William,William J.,
1914-COLL:howard,cw:bbac2793,howad103,howard001dav,Howard,Dave,David Austin,18890501
1914-COLL:howson,cw:c8973a9a,,howson002joh,Howson,John,John,
1914-COLL:hunter,cw:06f2e2e9,hunth101,hunter002her,Hunter,Herb,Herbert Harrison,18951225
1914-COLL:hyatt,cw:f43b97e3,,hyatt-001---,Hyatt,,,
1914-COLL:jacobson,cw:35d4d474,jacom102,jacobs001mer,Jacobson,Merwin,Merwin John William,18940307
1914-COLL:johnson-paw,cw:e754d1db,,johnso159---,Johnson,,,
1914-COLL:johnson-tau,cw:223366e7,,johnso009roy,Johnson,Roy,Roy E.,
1914-COLL:kane,cw:908ec28a,,kane--001amb,Kane,Ambrose,Ambrose Patrick,18780706
1914-COLL:kelly,cw:5fd4daa0,,kelly-009j--,Kelly,J.,J.,
1914-COLL:kiernan,cw:4b28515a,,kierna001joh,Kiernan,John,John Francis,188201
1914-COLL:kiley,cw:1eeac084,,kiley-001fra,Kiley,Frank,Frank,
1914-COLL:lamotte,cw:45806db8,,lamott001wil,Lamotte,William,William,
1914-COLL:lindner,cw:34ed513b,,linder001---,Linder,,,
1914-COLL:lucier,cw:751974fa,,lucier001---,Lucier,,,
1914-COLL:lynch-bro,cw:e88fdc4a,,lynch-035---,Lynch,,,
1914-COLL:lynch-paw,cw:0f4efe54,,lynch-004wil,Lynch,William,William H.,
1914-COLL:magee,cw:6eae0c3d,,magee-006---,Magee,,,
1914-COLL:manning,cw:c91886ab,,mannin022---,Manning,,,
1914-COLL:martin,cw:a6b47b7d,,martin001jos,Martin,Joseph,Joseph,
1914-COLL:mcelroy,cw:b7882d2a,,mcelro001joh,McElroy,John,John,
1914-COLL:mcginley,cw:b5723fd3,,mcginl001edw,McGinley,Edward,Edward J.,
1914-COLL:mcleod,cw:8f90f1bf,,mcleod001---,McLeod,,,
1914-COLL:mcsherry,cw:497dfc8f,,mcsher001ber,McSherry,Bernard,Bernard,
1914-COLL:moore,cw:f9f85e85,,moore-132---,Moore,,,
1914-COLL:moran,cw:5ab753b6,,moran-002jam,Moran,James,James,
1914-COLL:morris,cw:45a844a7,,morris001geo,Morris,George,George,
1914-COLL:mossman,cw:340dcc10,,mossma001har,Mossman,Harold,Harold A.,
1914-COLL:murphy,cw:5177febc,,murphy003fra,Murphy,Frank,Frank J.,
1914-COLL:nasher,cw:58b16bb9,,nasher001---,Nasher,,,
1914-COLL:neptune,cw:ee42f7d9,,neptun001sau,Neptune,Joe,Saul Joseph,18911130
1914-COLL:nye,cw:640ad6a1,,nye---005---,Nye,,,
1914-COLL:obrien,cw:b44b11ae,,obrien002cha,O'Brien,Charles,Charles,
1914-COLL:oconnell,cw:f40390bd,,oconne001ral,O'Connell,Ralph,Ralph,
1914-COLL:oconnor,cw:00168043,,oconno005---,O'Connor,,,
1914-COLL:orcutt,cw:f80a1ae8,,orcutt002---,Orcutt,,,
1914-COLL:page,cw:50000543,,page--004---,Page,,,
1914-COLL:pfeffer,cw:4ada5c70,,pfeffe001---,Pfeffer,,,
1914-COLL:pjura,cw:9ae6d865,,pjura-001joh,Pjura,John,John Michael,18930216
1914-COLL:powers,cw:ca2b8d93,,powers003fra,Powers,Frank,Frank L.,
1914-COLL:presbrey,cw:efd4cb39,,presbr001---,Presbrey,,,
1914-COLL:prouix,cw:6ce1245c,,proulx001---,Proulx,,,
1914-COLL:randlett,cw:f9c9dfad,,randle001hav,Randlett,Haven,Haven F.,
1914-COLL:riley,cw:ebe2a287,,riley-003wil,Riley,Bill,William A.,
1914-COLL:sharpe,cw:34af4cd8,,sharpe004---,Sharpe,,,
1914-COLL:shea,cw:681a911b,,shea--011---,Shea,,,
1914-COLL:smith,cw:49821975,,smith-001eug,Smith,Eugene,Eugene,
1914-COLL:somers,cw:d814ec40,,somers008---,Somers,,,
1914-COLL:speraw,cw:d542d438,sperp101,speraw001pau,Speraw,Paul,Paul Bachman,18931005
1914-COLL:stanton,cw:f5ad6b16,,stanto001dan,Stanton,Daniel,Daniel A.,
1914-COLL:sullivan-bro,cw:6b196bd5,,sulliv007jos,Sullivan,Joseph,Joseph W.,
1914-COLL:sullivan-paw,cw:8f4c912d,,sulliv001geo,Sullivan,George,George,
1914-COLL:sullivan.h-nb,cw:0ae5655c,,sulliv006har,Sullivan,Harry,Harry,
1914-COLL:sullivan.j-nb,cw:3bf20373,,sulliv001j--,Sullivan,J.,J.,
1914-COLL:tillman,cw:097dcab6,tillj101,tillma001joh,Tillman,Johnny,John Lawrence,18931006
1914-COLL:vance,cw:fcf2241f,,vance-020---,Vance,,,
1914-COLL:weeden,cw:270d8499,weedb101,weeden001cha,Weeden,Bert,Charles Albert,18821221
1914-COLL:werre,cw:d7e2e472,,werre-001ray,Werre,Raymond,Raymond,
1914-COLL:west,cw:42a87d38,,west--009---,West,,,
1914-COLL:white,cw:1e6dbb2c,,white-010---,White,,,
1914-COLL:whiteside,cw:d87631d6,,whites002dav,Whiteside,David,David,
1914-COLL:wiegold,cw:5c40021f,,weigol001ott,Weigold,Otto,Otto C.,
1914-COLL:willey,cw:3f051cbd,,willey003---,Willey,,,
1914-COLL:williams,cw:1b5dd7b7,,willia033---,Williams,,,
1914-COLL:woodcock,cw:1afe4f59,,woodco001lou,Woodcock,Louis,Louis H.,
1914-COLL:woods,cw:19545928,,woods-003fre,Woods,Fred,Fred M.,
1914-COLL:wright,cw:b0dda98e,,wright054---,Wright,,,
1914-COLL:zahn,cw:3d87a4c0,,zahn--001art,Zahn,Arthur,Arthur,
1914-CTXL:allison,cw:ca4492fe,,alliso016---,Allison,,,
1914-CTXL:anderson,cw:5cdedab8,,anders002r--,Anderson,R. S.,R. S.,
1914-CTXL:angel,cw:c2118579,,angel-001f--,Angel,C. F.,C. F.,
1914-CTXL:brockman,cw:c70a95dd,,brockm002---,Brockman,,,
1914-CTXL:burleson,cw:66ae702b,,burles002lut,Burleson,Luther,Luther Franklin,18801116
1914-CTXL:caldwell,cw:dd46099b,,caldwe001---,Caldwell,,,
1914-CTXL:carson,cw:e5d967de,,carson001gg-,Carson,G. G.,G. G.,
1914-CTXL:chapman,cw:e19879e9,,chapma001eo-,Chapman,E. O.,E. O.,
1914-CTXL:cole,cw:039bcc15,,cole--001ans,Cole,Anson,Anson T.,
1914-CTXL:collins,cw:b2a01133,,collin046---,Collins,,,
1914-CTXL:cooley,cw:784be362,,cooley004---,Cooley,,,
1914-CTXL:corder,cw:6a8d3dc3,,corder001arv,Corder,Arver,Arver,
1914-CTXL:crockett,cw:36ef987c,,crocke001oh-,Crockett,O. H.,O. H.,
1914-CTXL:currie,cw:5de832de,,currie001fle,Currie,Fletcher,Fletcher,
1914-CTXL:darnaby,cw:35d3d337,,darnab001w--,Darnaby,William,William T.,
1914-CTXL:davis,cw:871bc871,,davis-001ch-,Davis,C. H.,C. H.,
1914-CTXL:denton,cw:73765a3b,,denton007---,Denton,,,
1914-CTXL:dickey,cw:51734f05,,dickey001tom,Dickey,Tom,Thomas H.,18940207
1914-CTXL:disharoon,cw:a195a198,,dishar001all,Disharoon,Allen,Allen F.,
1914-CTXL:dobbins,cw:041df6e5,,dobbin001joe,Dobbins,Joe,Joe,
1914-CTXL:ellis,cw:fe6eea33,,ellis-044---,Ellis,,,
1914-CTXL:erwin,cw:f1a25ae3,,erwin-015---,Erwin,,,
1914-CTXL:ezell,cw:b1708660,,ezell-001m--,Ezell,M.,M. S.,
1914-CTXL:finner.c,cw:c4e06643,,finner001c--,Finner,C.,C.,
1914-CTXL:finner.j,cw:6942bac2,,finner001j--,Finner,J.,J.,
1914-CTXL:florence,cw:ce3f2928,,floren001---,Florence,,,
1914-CTXL:flowers,cw:87df4f4b,,flower001jam,Flowers,James,James L.,
1914-CTXL:fuller,cw:32760d3a,,fuller001a--,Fuller,A.,A.,
1914-CTXL:gilbert,cw:0758ea0b,,gilber001a--,Gilbert,A.,A. C.,
1914-CTXL:gordon,cw:0edd1313,,gordon006---,Gordon,,,
1914-CTXL:hall,cw:d9c44d24,,hall--001vau,Hall,Vaugh,Vaugh,
1914-CTXL:haralson,cw:5b5b8234,,harals001o--,Haralson,O.,O. H.,
1914-CTXL:harris,cw:76865546,,harris001t--,Harris,T.,T. J.,
1914-CTXL:hartline,cw:db37f352,,hartli001jam,Hartline,James,James,
1914-CTXL:hemphill,cw:d77f00a3,,hemphi001e--,Hemphill,E,Ed,
1914-CTXL:hickman,cw:d3ca181e,,hickma006---,Hickman,,,
1914-CTXL:hodge-enn,cw:962ba47b,,hodge-001j--,Hodge,John,John W.,
1914-CTXL:hodge-ita,cw:6ca782f8,,hodge-001e--,Hodge,E.,E. H.,
1914-CTXL:holmes,cw:bfa9301c,,holmes003geo,Holmes,George,George,
1914-CTXL:hooper,cw:bfc42ed3,,hooper001col,Hooper,Cole,Cole,
1914-CTXL:hubber,cw:8e4a6ee0,,hubber001cla,Hubber,Clarence,Clarence B.,
1914-CTXL:hutton,cw:7c9d91f6,,hutton001al-,Hutton,Al,Al,
1914-CTXL:jordon,cw:44f89321,,jordon001joh,Jordon,John,John,
1914-CTXL:kennedy,cw:309ca200,,kenned001nei,Kennedy,Neil,Neil,
1914-CTXL:kerr,cw:b4fa8f0b,,kerr--001bla,Kerr,Blair,Blair,
1914-CTXL:kyser,cw:2876026e,,kyser-001---,Kyser,,,
1914-CTXL:lehew,cw:bcd70932,,lehew-001l--,Lehew,L.,L. D.,
1914-CTXL:leslie,cw:4aca8f81,leslr101,leslie001roy,Leslie,Roy,Roy Reid,18940823
1914-CTXL:lester,cw:02590fce,,lester001her,Lester,Herman,Charles Herman,18950206
1914-CTXL:lilly,cw:96d135ee,,lilly-001pet,Lilly,Pete,Pete,
1914-CTXL:lowry,cw:e461c459,,lowry-012---,Lowry,,,
1914-CTXL:matthews,cw:7775de6e,,matthe001l--,Matthews,L.,L. M.,
1914-CTXL:mccullum,cw:a86e68c1,,mccull001j--,McCullum,Joe,Joe,
1914-CTXL:mcwhirter,cw:f219a6e1,,mcwhir006---,McWhirter,John,John Wilbur,18891201
1914-CTXL:moore,cw:ee6a28ac,,moore-003ter,Moore,Terry,Terry,
1914-CTXL:naylor,cw:4ac3ac05,,naylor001c--,Naylor,C.,C. R.,
1914-CTXL:osborne,cw:213f6cb0,,osborn001o--,Osborne,O.,O. C.,
1914-CTXL:poteet,cw:630becfe,,poteet002---,Poteet,,,
1914-CTXL:querry,cw:575de9f4,,query-002wra,Query,Wray,Wray E.,
1914-CTXL:rains,cw:2b31680b,,raines001cha,Raines,Charles,Charles D.,
1914-CTXL:randall,cw:4f8b3d24,,randal001w--,Randall,W.,W. B.,
1914-CTXL:rector,cw:7888735f,,rector001---,Rector,,,
1914-CTXL:reed.b,cw:63ef32e7,,reed--001wil,Reed,Will,William Robert,18850115
1914-CTXL:reed.s,cw:0ad443b3,,reed--001s--,Reed,S.,S.,
1914-CTXL:renshaw,cw:27a0ad93,,rensha001e--,Renshaw,E.,E. B.,
1914-CTXL:roark,cw:a5738794,,roark-001chi,Roark,Chic,Chic,
1914-CTXL:robinson,cw:bcee46c8,,robins002a--,Robinson,A.,A. J.,
1914-CTXL:rodgers,cw:010d0c37,,rodger003---,Rodgers,,,
1914-CTXL:russell,cw:2de5c5ae,,russel001f--,Russell,F.,F. E.,
1914-CTXL:scott-cor,cw:a798e3ef,,scott-002har,Scott,Harry,Harry Mason,18890815
1914-CTXL:scott-wes,cw:16cc616f,,scott-002w--,Scott,W.,W. H.,
1914-CTXL:segrist,cw:b2f0fa31,,segris001kal,Segrist,Kal,Kal Hill,18960227
1914-CTXL:shaffer,cw:e116f1dc,,shaffe001elm,Shaffer,Elmer,Elmer C.,
1914-CTXL:shaw-enn,cw:328efa6f,,shaw--001h--,Shaw,H.,H. C.,
1914-CTXL:shaw-wes,cw:51e7644c,,shaw--002r--,Shaw,R.,R. W.,
1914-CTXL:speed,cw:8d13c6a9,,speed-001j--,Speed,J.,J. M.,
1914-CTXL:spence,cw:30391c7f,,spence001---,Spence,,,
1914-CTXL:stout,cw:b6ef7749,,stout-009---,Stout,,,
1914-CTXL:tanner,cw:60f14260,,tanner001h--,Tanner,Homer,Homer Bryant,18950903
1914-CTXL:tinsley,cw:5dafce3b,,tinsle001i--,Tinsley,I. C.,Irma Ceph,18900131
1914-CTXL:townsend,cw:24da8e24,,townse004---,Townsend,,,
1914-CTXL:tucker,cw:372c26cb,,tucker001w--,Tucker,W.,W. H.,
1914-CTXL:upchurch,cw:6e3c87ba,,upchur002---,Upchurch,,,
1914-CTXL:walker,cw:56e77c2a,,walker001eli,Walker,Eli,Eli,
1914-CTXL:wicker,cw:763a8ef9,,wicker001a--,Wicker,A.,A.,
1914-CTXL:wilkerson,cw:c41a245a,,wilker002---,Wilkerson,,,
1914-CTXL:wood,cw:a08a387d,,wood--001arc,Wood,Archie,Archie J.,
1914-CTXL:word,cw:4150a8c6,,word--001r--,Word,R.,R. H.,
1914-CTXL:worrell,cw:99055d17,,worrel001---,Worrell,,,
1914-CTXL:wyatt,cw:0f6afb76,,wyatt-001a--,Wyatt,A.,A. W.,
1914-CTXL:wylie,cw:81d00868,,wylie-002joh,Wylie,John,John,
1914-EASA:ahearn,cw:06957292,,ahearn001wal,Ahearn,Walter,Walter,1885
1914-EASA:angermier,cw:a04c8b14,,angerm001leo,Angermeier,Leo,Leo Thomas,18891126
1914-EASA:aubrey,cw:b4ed166f,,aubrey003---,Aubrey,,,
1914-EASA:baldwin,cw:fd390d84,,baldwi008---,Baldwin,,,
1914-EASA:barberich,cw:15cb0f0a,,barber003rob,Barberich,Robert,Robert,
1914-EASA:barney,cw:c4f4df94,barne104,barney001edm,Barney,Ed,Edmund J.,18900123
1914-EASA:barr,cw:20c9f474,barrs102,barr--001hyd,Barr,Scotty,Hyder Edward,18861006
1914-EASA:barrenkamp,cw:07a826d3,,barren001wil,Barrenkamp,William,William F.,
1914-EASA:baumgardener,cw:d82da7f0,,baumga001r--,Baumgartner,Robert,Robert H.,
1914-EASA:becker,cw:2eedfb95,beckm101,becker001mar,Becker,Marty,Martin Henry,18931222
1914-EASA:blum,cw:6d6ec780,,blum--001fre,Blum,Fred,Fred,
1914-EASA:boultes,cw:5a824ff3,boulj101,boulte001jac,Boultes,Jake,Jacob John,18840806
1914-EASA:bowden,cw:4a8078c5,,bowden001tho,Bowden,Thomas,Thomas E.,
1914-EASA:bowman,cw:8c7d2452,,bowman001rol,Bowman,Buster,Roland Headly,18860610
1914-EASA:bridges,cw:fb85081d,,bridge001edw,Bridges,Edward,Edward J.,18811014
1914-EASA:briggs,cw:f2e298fd,,briggs002jos,Briggs,Joe,Joseph A.,18830118
1914-EASA:brown,cw:2eaea1dd,,brown-044---,Brown,,,
1914-EASA:burch,cw:4224db87,,burch-002w--,Burch,W.,W. O.,
1914-EASA:burke,cw:163cf43e,,burke-012---,Burke,,,
1914-EASA:burroughs,cw:111677fb,,burrou001cly,Burroughs,Clyde,Clyde L.,
1914-EASA:cabrera,cw:ff39cc55,cabra101,cabrer001alf,Cabrera,Al,Alfredo A.,18810511
1914-EASA:chancey,cw:567ac1a1,,chance001hen,Chancey,Henry,Henry L.,18901215
1914-EASA:clark,cw:a38fcbfd,,clark-001aa-,Clark,A. A.,A. A.,
1914-EASA:coffenburg,cw:34d5ac93,,coffen001---,Coffenburg,,,
1914-EASA:connelly,cw:36ef9b46,,connel008---,Connelly,,,
1914-EASA:cronin,cw:8f4c7193,,cronin001jh-,Cronin,J. H.,J. H.,
1914-EASA:crook-bri,cw:5a17dbf8,,crook-001geo,Crook,George,George H.,
1914-EASA:crook-spr+nb,cw:1e3f2cf2,,crook-001---,Crook,,,
1914-EASA:curry,cw:2e0e5ca7,currj101,curry-001jam,Curry,Jim,James L.,18860310
1914-EASA:daniels,cw:7feae337,,daniel001r--,Daniels,Earl,Ross R.,
1914-EASA:dawson,cw:18627455,,dawson001cy-,Dawson,Cy,Cy,
1914-EASA:donovan,cw:c7dc719c,,donova002ric,Donovan,Richard,Richard,
1914-EASA:durning,cw:f88b602f,,durnin012---,Durning,,,
1914-EASA:egan,cw:f1c19ccb,,egan--002m--,Egan,Jack,Jack,
1914-EASA:ens,cw:4f41025c,ens-m101,ens---001ant,Ens,Mutz,Anton,18870202
1914-EASA:flannery,cw:4fd20bf2,,flanne001joe,Flannery,Joe,Joe,
1914-EASA:fohl,cw:c4446c1c,fohll101,fohl--001leo,Fohl,Lee,Leo Alexander,18761128
1914-EASA:foran,cw:e074a61b,,foran-005---,Foran,,,
1914-EASA:frost,cw:f4a63eed,,frost-001jam,Frost,James,James R.,
1914-EASA:gagain,cw:c6905b7c,,gagain001hen,Gagain,Hank,Henry Augustin,18900815
1914-EASA:gardella,cw:5674593f,,gardel001aug,Gardella,Gus,Augustus,1887
1914-EASA:geist,cw:0093a030,,geist-001cly,Geist,Clyde,Arthur Clyde,18870512
1914-EASA:gervais,cw:7a6aa077,gervl101,gervai001luc,Gervais,Lefty,Lucien Edward,18900706
1914-EASA:ginn,cw:c88681c1,,ginn--001sta,Ginn,Starke,Starke F.,
1914-EASA:gleason,cw:709e8ef8,gleab101,gleaso005wil,Gleason,Billy,William Patrick,18940906
1914-EASA:goeb,cw:ab58727a,,goeb--001---,Goeb,,,
1914-EASA:good,cw:2b90c7cd,goodg101,good--001eug,Good,Gene,Eugene Joseph,18821213
1914-EASA:gray,cw:9f3475f1,,gray--001joe,Gray,Joe,Joe,
1914-EASA:green,cw:4d14b176,,green-001pad,Green,Paddy,Eugene,18930904
1914-EASA:greenwall,cw:e40f917a,,greenw002---,Greenwall,,,
1914-EASA:grieve,cw:3d403b3c,,grieve002tho,Grieve,Thomas,Thomas,
1914-EASA:groh,cw:bf75096a,grohl101,groh--001lew,Groh,Lew,Lewis Carl,18831016
1914-EASA:hallman,cw:2c8afa17,hallb102,hallma001wil,Hallman,Bill,William Harry,18760315
1914-EASA:hammond,cw:61882119,hammj101,hammon001wal,Hammond,Jack,Walter Charles,18910226
1914-EASA:hancock,cw:ab458b37,,hancoc001ray,Hancock,Ray,Ray,
1914-EASA:heath,cw:78c6cd8a,,heath-001jam,Heath,James,James,
