ident,key,key.retro,key.brminors,name.last,name.first,name.given,birth.date
1916-WL:ewoldt,cw:3c2882c8,ewola101,ewoldt001art,Ewoldt,Art,Arthur Lee,18940108
1916-WL:fleharty,cw:ec216e11,,flehar003ear,Fleharty,Earl,Earl Leroy,18860726
1916-WL:ford,cw:c15d8d78,fordr101,ford--001rus,Ford,Russ,Russell William,18830425
1916-WL:forstyhe,cw:d619452d,,forsyt001fra,Forsythe,Cy,Frank Roy,18850328
1916-WL:fox,cw:fe336635,,fox---008wil,Fox,William,William,
1916-WL:fusner,cw:0ce4d87f,,fusner001b--,Fusner,B. J.,B. J.,
1916-WL:gardner,cw:50a21771,gardh101,gardne003har,Gardner,Harry,Harry Ray,18870601
1916-WL:gaskill,cw:298a980b,,gaskel001pri,Gaskell,Prince,Prince Douglas,18850331
1916-WL:gaspar,cw:c96c00ba,gasph101,gaspar001har,Gaspar,Harry,Harry Lambert,18830428
1916-WL:gaut,cw:540d9f83,,gaut--002---,Gaut,,,
1916-WL:gilligan,cw:14c8f2f0,gillj101,gillig002joh,Gilligan,Jack,John Patrick,18851018
1916-WL:gilmore,cw:0e71f12f,,gilmor001gro,Gilmore,Grover,Grover,
1916-WL:goodwin,cw:f0f95c1d,goodp101,goodwi001cla,Goodwin,Pep,Claire Vernon,18911219
1916-WL:graham,cw:5911645f,,graham001cla,Graham,Claude,Claude M.,
1916-WL:grant,cw:3de83811,granj102,grant-004jam,Grant,Jim,James Ronald,18940804
1916-WL:gray,cw:2384d870,,gray--009wil,Gray,Dolly,Wilbur T.,18910302
1916-WL:gregory,cw:433bf016,gregh101,gregor001how,Gregory,Howie,Howard Watterson,18861118
1916-WL:griffin,cw:c65cdaa9,,griffi001wes,Griffin,Wes,Wesley H.,18940630
1916-WL:griffith,cw:558e601f,,griffi004dav,Griffith,Dave,David,
1916-WL:grover,cw:1c185422,grovc101,grover001cha,Grover,Charlie,Charles Byrd,18900620
1916-WL:hahn,cw:b25b5f76,hahne101,hahn--003wil,Hahn,Ed,William Edgar,18750827
1916-WL:hall,cw:c8f78d90,hallh101,hall--002her,Hall,Herb,Herbert Silas,18930605
1916-WL:halla,cw:d470521c,hallj104,halla-001joh,Halla,John,John Arthur,18840513
1916-WL:hannan,cw:a5b8a822,,hannan001---,Hannan,,,
1916-WL:harrington,cw:950ab970,,harrin001wil,Harrington,William,William H.,1892
1916-WL:hartford,cw:fa6d204f,hartb102,hartfo001bru,Hartford,Bruce,Bruce Daniel,18920514
1916-WL:helmer,cw:1e292234,,helmer001gle,Helmer,Glenn,Glenn,
1916-WL:henning,cw:cbdd9869,,hennin001---,Henning,,,
1916-WL:hensling,cw:a9974320,,hensli001art,Hensling,Whitey,Arthur Reinhart,18890203
1916-WL:hetling,cw:9d62368b,hetlg101,hetlin001aug,Hetling,Gus,August Julius,18851121
1916-WL:hichman,cw:9efa7a4f,hinch101,hinchm001har,Hinchman,Harry,Harry Sibley,18780804
1916-WL:higginbotham,cw:91966bfa,higgi101,higgin001irv,Higginbotham,Irv,Irving Clinton,18820426
1916-WL:hoffman,cw:717d3277,,hoffma001guy,Hoffman,Guy,Guy,
1916-WL:holmes,cw:2226dad3,,holmes005---,Holmes,,,
1916-WL:hovlik,cw:a996d27e,hovle101,hovlik001edw,Hovlik,Ed,Edward Charles,18910820
1916-WL:hunt,cw:b909023a,huntb101,hunt--002ben,Hunt,Ben,Benjamin Franklin,18881110
1916-WL:hunter-dm,cw:3f0851c9,huntb103,hunter002wil,Hunter,Bill,William Ellsworth,18870708
1916-WL:hunter-lin,cw:5f2ea400,huntn101,hunter002fre,Hunter,Newt,Frederick Creighton,18800105
1916-WL:irelan,cw:ca022b09,irelh101,irelan001har,Irelan,Hal,Harold,18900805
1916-WL:irion,cw:d483720f,,irion-001bob,Irion,Bob,Robert,
1916-WL:jackson,cw:210065a2,,jackso010joh,Jackson,John,John,
1916-WL:johnson,cw:e2f8c488,johne103,johnso002elm,Johnson,Elmer,Elmer Ellsworth,18840612
1916-WL:jones,cw:a87a1078,jonet102,jones-021wil,Jones,Tex,William Roderick,18850804
1916-WL:jourdan,cw:58288945,jourt101,jourda001the,Jourdan,Ted,Theodore Charles,18950905
1916-WL:kaufman,cw:41859e21,,kaufma003---,Kaufman,,,
1916-WL:keating,cw:86480f69,keatc101,keatin001wal,Keating,Chick,Walter Francis,18910808
1916-WL:kelliher,cw:5c2cb687,kellj107,kelleh002joh,Kelleher,John,John Patrick,18930913
1916-WL:kelly,cw:d15f72b7,,kelly-002tho,Kelly,Thomas,Thomas R.,
1916-WL:kenard,cw:3240dc4a,,kenard001---,Kenard,,,
1916-WL:kilduff,cw:a6a3eaab,kildp101,kilduf001pet,Kilduff,Pete,Peter John,18930404
1916-WL:killeen,cw:a26c4c08,,killee001joh,Killeen,Jack,John C.,1897
1916-WL:king,cw:b2dda185,,king--001joh,King,John,John,
1916-WL:kinnan,cw:d4e7fa92,,kinnan001---,Kinnan,,,
1916-WL:kirkham,cw:31a22c27,,kirkha001ked,Kirkham,Kenzie,Kenzie Karl,18910506
1916-WL:klein,cw:253f53ad,,klein-004---,Klein,,,
1916-WL:koestner,cw:9f4e6670,koese101,koestn001elm,Koestner,Elmer,Elmer Joseph,18851130
1916-WL:krause,cw:1f4815ff,krauh101,krause002har,Krause,Harry,Harry William,18880712
1916-WL:krueger,cw:452e7972,kruee101,kruege001ern,Krueger,Ernie,Ernest George,18901227
1916-WL:krug,cw:aaa6655f,krugm101,krug--002mar,Krug,Marty,Martin John,18880910
1916-WL:kruger,cw:c3c485d6,,kruger008---,Kruger,,,
1916-WL:lambeth,cw:8bd4b926,lambo101,lambet001oti,Lambeth,Otis,Otis Samuel,18900513
1916-WL:larsen,cw:9898b79e,,larsen001ber,Larsen,Bert,Bert R.,
1916-WL:lathrop.r,cw:a5717a27,,lathro001ral,Lathrop,Ralph,Ralph,
1916-WL:lathrop.w,cw:5f633a4f,,lathro001w--,Lathrop,W.,W.,
1916-WL:lattimore,cw:e5bc2a89,,lattim001ral,Lattimore,Ralph,Ralph,
1916-WL:lejeune,cw:3f39c75d,lejel101,lejeun001she,Lejeune,Sheldon,Sheldon Aldenburg,18850722
1916-WL:lindmore,cw:a61a0dbf,,lindim001how,Lindimore,Howard,Howard S.,18930810
1916-WL:liston,cw:a089bb3d,,liston001emi,Liston,Emil,Emil Smith,18900821
1916-WL:litschi,cw:1f96e1b9,,litsch001lou,Litschi,Lou,Louis L.,18860705
1916-WL:livingston,cw:8da83125,livip101,living001pat,Livingston,Paddy,Patrick Joseph,18800114
1916-WL:lloyd,cw:7f9f5ed0,,lloyd-001dav,Lloyd,Davy,David,
1916-WL:lober,cw:a014f01a,,lober-001elm,Lober,Ty,Elmer W.,18920812
1916-WL:loudermilk,cw:1b962bc7,lowdl101,lowder001lou,Lowdermilk,Lou,Louis Bailey,18870223
1916-WL:malarkey,cw:0b085f7c,,malark001---,Malarkey,Bill,Bill,
1916-WL:manser,cw:325ad823,,manser001jam,Manser,James,James Vernon,18821009
1916-WL:marshall,cw:5074610e,,marsha022---,Marshall,,,
1916-WL:mccabe,cw:1789598d,mccab101,mccabe002wil,McCabe,Bill,William Francis,18921028
1916-WL:mcclelland,cw:374ffb3c,mcclh103,mcclel001har,McClellan,Hervey,Hervey McDowell,18941222
1916-WL:meloan,cw:b65893e2,melop101,meloan001pau,Meloan,Paul,Paul B.,18880823
1916-WL:merz,cw:96aba8c4,,merz--001ott,Merz,Otto,Otto Charles,18891009
1916-WL:metz,cw:4229f592,,metz--001fra,Metz,Frank,Benjamin Franklin,1885
1916-WL:miller-den,cw:948c863a,,miller001cha,Miller,Charles,Charles,
1916-WL:miller-oma,cw:97142ea3,millr107,miller007ray,Miller,Ray,Raymond Peter,18880212
1916-WL:monroe,cw:0e0d658e,,monroe002edw,Monroe,Edward,Edward L.,
1916-WL:morse,cw:66d65d0a,,morse-001irl,Morse,Irl,Irl,
1916-WL:musser,cw:0d3830cd,mussp101,musser001pau,Musser,Paul,Paul,18890624
1916-WL:north,cw:44f5fe20,nortl101,north-003lou,North,Lou,Louis Alexander,18910615
1916-WL:oakes,cw:37539897,oaker101,oakes-001enn,Oakes,Rebel,Ennis Telfair,18831217
1916-WL:otoole,cw:fb2d4b15,otoom101,otoole001mar,O'Toole,Marty,Martin James,18881127
1916-WL:pate,cw:bb07d9f9,patej101,pate--001jos,Pate,Joe,Joseph William,18920606
1916-WL:patterson,cw:413f2557,pattr101,patter001roy,Patterson,Roy,Roy Lewis,18761217
1916-WL:pfiester,cw:35db06a1,pfiej101,pfiest001joh,Pfiester,Jack,John Albert,18780524
1916-WL:phillips,cw:3801b664,,philli013---,Phillips,,,
1916-WL:powers,cw:94ae6837,,powers001har,Powers,Harry,Harry R.,
1916-WL:price,cw:0b507ec2,,price-007---,Price,,,
1916-WL:prieste,cw:72200837,,priest002---,Prieste,,,
1916-WL:rader,cw:31b3e301,raded104,rader-001don,Rader,Don,Donald Russell,18930905
1916-WL:rapps,cw:008dafe9,,rapps-001wil,Rapps,Bill,William Herman,18810201
1916-WL:reed,cw:2cf11e38,reedm101,reed--001mil,Reed,Milt,Milton D.,18900704
1916-WL:reynolds,cw:69832d31,reynr101,reynol001ros,Reynolds,Ross,Ross Ernest,18870820
1916-WL:rigsby,cw:ad795436,,rigsby001wal,Rigsby,Walter,Walter H.,
1916-WL:rohrer,cw:e0418295,,rohrer001joh,Rohrer,John,John H.,18920820
1916-WL:rossman,cw:5724383e,,rossma001---,Rossman,Claude,Claude,
1916-WL:sanders,cw:0261f22e,sandr101,sander003roy,Sanders,Roy,Roy Lee,18940610
1916-WL:schardt,cw:58fbdbce,schab102,schard001wil,Schardt,Bill,Wilburt,18860120
1916-WL:schweitzer,cw:fc2e20da,schwa102,schwei001alb,Schweitzer,Al,Albert Casper,18821223
1916-WL:shestak,cw:fde8eab8,,shesta001geo,Shestak,George,George W.,
1916-WL:shields,cw:e884c8a5,shiep101,shield001fra,Shields,Pete,Francis Leroy,18910921
1916-WL:shook,cw:f051b778,,shook-001---,Shook,,,
1916-WL:smith-lin,cw:c8f939a8,smitt101,smith-001ant,Smith,Tony,Anthony,18840514
1916-WL:smith.e-oma,cw:ffebef55,smite107,smith-003ear,Smith,Earl,Earl Leonard,18910120
1916-WL:smith.f-oma,cw:0025de37,,smith-003flo,Smith,Floyd,Floyd,
1916-WL:snow,cw:4309363c,,snow--001gra,Snow,Graeme,Graeme M.,1892
1916-WL:sommers,cw:426d34b7,sommr101,sommer001rud,Sommers,Rudy,Rudolph,18861030
1916-WL:spahr,cw:da47bbaa,,spahr-001law,Spahr,Lawrence,Lawrence,
1916-WL:sterzer,cw:3481cc82,,sterze001car,Sterzer,Carl,Carl George,18880924
1916-WL:stevens,cw:b4142f82,,steven001car,Stevens,Carl,Carl E.,
1916-WL:stevenson,cw:8f8b5fc9,,steven001tho,Stevenson,Thomas,Thomas,
1916-WL:sullivan,cw:63a9c5e5,sulld101,sulliv001den,Sullivan,Denny,Dennis William,18820928
1916-WL:thomas-dm,cw:1f1a3532,thomc101,thomas007cla,Thomas,Claude,Claude Alfred,18900515
1916-WL:thomas-sj,cw:b5ffbd6e,thomf104,thomas001for,Thomas,Frosty,Forrest,18810523
1916-WL:thompson-lin,cw:bdd61293,,thomps077---,Thompson,,,
1916-WL:thompson.c-oma,cw:184b15eb,,thomps001cec,Thompson,Cecil,Cecil A.,
1916-WL:thompson.j-oma,cw:9ac26b32,thoms101,thomps002jam,Thompson,Shag,James Alfred,18930429
1916-WL:tobin,cw:7f7171f1,,tobin-001jos,Tobin,Joe,Joseph I.,18910616
1916-WL:trainer,cw:d1763e2f,,traine001gle,Trainer,Glen,Glen,
1916-WL:tydeman,cw:4a79e27d,,tydema001vin,Tydeman,Vincent,Vincent Ariel,18830824
1916-WL:watson.c,cw:aa6401ca,watsd101,watson002cha,Watson,Doc,Charles John,18850130
1916-WL:watson.g,cw:5595f5ce,,watson002geo,Watson,George,George Washington,
1916-WL:west,cw:5820b6f9,westh102,west--003jam,West,Hi,James Hiram,18840808
1916-WL:westerwick,cw:b76175ac,,wester001joh,Westerwick,John,John H.,
1916-WL:white,cw:1c92eebe,,white-001kid,White,Kidder,Duane Kidder,18941225
1916-WL:willett,cw:6a43afe2,,willet008---,Willett,,,
1916-WL:williams-lin,cw:36f3119e,willh103,willia008har,Williams,Harry,Harry Peter,18900623
1916-WL:williams.j-sj,cw:7a544ac1,willj101,willia005joh,Williams,Johnnie,John Brodie,18890716
1916-WL:williams.o-sj,cw:b10d3f3c,willo101,willia001ott,Williams,Otto,Otto George,18771102
1916-WL:wright,cw:5bf3a049,wrigr104,wright001way,Wright,Rasty,Wayne Bromley,18951105
