ident,key,key.retro,key.brminors,name.last,name.first,name.given,birth.date
1949-GAFL:koppenhaver,cw:4b6167bb,,koppen001rob,Koppenhaver,Robert,Robert L.,1927
1949-GAFL:korcheck,cw:d808418b,,korche001mic,Korcheck,Mike,Michael Andrew,1930
1949-GAFL:kozimer,cw:6cbbff6a,,kozime001har,Kozimer,Harry,Harry,
1949-GAFL:lagorio,cw:f82fc57d,,lagori001geo,Lagorio,George,George R.,
1949-GAFL:lamey,cw:c6747f02,,lamey-001wal,Lamey,Walter,Walter Joseph,1929
1949-GAFL:lee,cw:60c61815,lee-h101,lee---002har,Lee,Hal,Harold Burnham,19050215
1949-GAFL:lewiston,cw:219c2192,,lewiso001wil,Lewison,William,William James,1931
1949-GAFL:lynch,cw:01992e58,,lynch-001way,Lynch,Wayne,Wayne H.,1927
1949-GAFL:lyons,cw:13bbd05a,,lyons-002rob,Lyons,Robert,Robert Daniel,19280422
1949-GAFL:martinich,cw:82a723ac,,martin007ant,Martinich,Tony,Anthony John,19311005
1949-GAFL:mcarthur,cw:3d9e7ff3,,macart001don,MacArthur,Donald,Donald,1928
1949-GAFL:mccain,cw:4c3f34fa,,mccain001sam,McCain,Samuel,Samuel B.,1928
1949-GAFL:mcclatchey,cw:fbcfc1a5,,mcclat001rob,McClatchy,Robert,Robert B.,1926
1949-GAFL:mckay,cw:b236fbbb,,mckay-001ric,McKay,Richard,Richard K.,1930
1949-GAFL:mintz,cw:3c5dabef,,mintz-001dwa,Mintz,Dwain,Dwain Paul,1929
1949-GAFL:mizell,cw:e4fb7b3a,mizew101,mizell002wil,Mizell,Vinegar Bend,Wilmer David,19300813
1949-GAFL:mlynarek,cw:44a1228f,,mlynar001law,Mlynarek,Lawrence,Lawrence R.,1930
1949-GAFL:moeller,cw:36d690af,,moelle001geo,Moeller,George,George Joseph,1930
1949-GAFL:moore,cw:d3d83f4d,,moore-004edw,Moore,Edward,Edward,1930
1949-GAFL:morrison,cw:79d271a0,,morris019jam,Morrison,James,James William,19280507
1949-GAFL:murphy,cw:75f364e7,murpe101,murphy006edw,Murphy,Ed,Edward Joseph,19180823
1949-GAFL:navarro,cw:886c2870,,navarr001hen,Navarro,Henry,Henry Ford,1928
1949-GAFL:negray,cw:f60e6d3c,negrr101,negray001ron,Negray,Ron,Ronald Alvin,19300226
1949-GAFL:neidowicz,cw:52cf40a9,,niedow001fra,Niedowicz,Frank,Frank William,1926
1949-GAFL:newell,cw:c9e0e583,,newell002rob,Newell,Bobby,Robert Wilmans,19300906
1949-GAFL:nichols,cw:9aa533f3,,nichol002jam,Nichols,James,James Alfred,1930
1949-GAFL:obrien,cw:b9532bba,,obrien003wil,O'Brien,Bill,William J.,19250625
1949-GAFL:ocoine,cw:d7675708,,ocoine001mar,O'Coine,Marshall,Marshall Joseph,19250319
1949-GAFL:olmestead,cw:22292432,,olmste001pau,Olmstead,Paul,Paul E.,1928
1949-GAFL:osteen,cw:0b7f657a,,osteen001wil,Osteen,Willie,William Homer,1927
1949-GAFL:penton,cw:a85974ad,,penton001hen,Penton,Henry,Henry L.,1928
1949-GAFL:peterman,cw:9778f00f,peteb103,peterm001wil,Peterman,Bill,William David,19210320
1949-GAFL:petraglia,cw:e0d82a18,,petrag001jos,Petraglia,Joseph,Joseph Francis,19271128
1949-GAFL:petrongolo,cw:6f98831f,,petron001jos,Petrongolo,Joseph,Joseph,
1949-GAFL:phillips,cw:ef0c1695,philb102,philli002joh,Phillips,Bubba,John Melvin,19280224
1949-GAFL:rac,cw:d24d2824,,rac---001rus,Rac,Russ,Russell Bernard,19300615
1949-GAFL:raulerson,cw:b9af7b72,,rauler001har,Raulerson,Harry,Harry Earl,19260225
1949-GAFL:reale,cw:06703656,,reale-001joh,Reale,John,John Ralph,1931
1949-GAFL:rentz,cw:4e211da4,,rentz-001irv,Rentz,Irvin,Irvin Gray,1927
1949-GAFL:restaino,cw:34b898d7,,restai001emi,Restaino,Emil,Emil Albert,19290107
1949-GAFL:rhodes,cw:251d579a,,rhodes001her,Rhodes,Herbert,Herbert H.,19280709
1949-GAFL:rhyne,cw:24aff6ba,,rhyne-001ken,Rhyne,Kenneth,Kenneth E.,1920
1949-GAFL:riley,cw:dac4685e,,riley-002don,Riley,Donald,Donald Cleveland,1930
1949-GAFL:roberts,cw:526a8be4,,robert002ray,Roberts,Ray,Ray Everett,
1949-GAFL:roop,cw:2eaece25,,roop--001har,Roop,Harvey,Harvey J.,19280122
1949-GAFL:ryan,cw:8b7fb73a,,ryan--004jam,Ryan,James,James Joseph,19281019
1949-GAFL:sanford,cw:9d934e6c,sanfj101,sanfor003joh,Sanford,Jack,John Stanley,19290518
1949-GAFL:secoli,cw:13d9336c,,secoli001fra,Secoli,Frank,Frank J.,
1949-GAFL:shawkey,cw:69fabfcf,shawb102,shawke001jam,Shawkey,Bob,James Robert,18901204
1949-GAFL:shiles,cw:127f3ec5,,shiles001har,Shiles,Harold,Harold Edgar,19250322
1949-GAFL:singleton,cw:5ec2e3f0,,single001jos,Singleton,Joseph,Joseph William,1929
1949-GAFL:smith-alb,cw:5244b69d,smith108,smith-010har,Smith,Hal,Harold Raymond,19310601
1949-GAFL:smith-cor,cw:69c1e0d5,,smith-018tho,Smith,Thomas,Thomas Street,1929
1949-GAFL:smith-way,cw:faaa9252,,smith-001mor,Smith,Morton,Morton,1924
1949-GAFL:soumma,cw:d0b97005,,soumma001eug,Soumma,Eugene,Eugene,
1949-GAFL:sowell,cw:e9000e6d,,sowell001wil,Sowell,Bill,William Chesley,19290819
1949-GAFL:sowins,cw:dab43662,,sowins001ray,Sowins,Raymond,Raymond Norman,1924
1949-GAFL:spain,cw:e2d739c9,,spain-001hin,Spain,Hank,Hinton Edward,19250528
1949-GAFL:spears,cw:477908b1,,spears001jas,Spears,Jasper,Jasper Lee,19300412
1949-GAFL:stamey,cw:047d17fa,,stamey001har,Stamey,Harold,Harold L.,19280403
1949-GAFL:stamos,cw:e6471784,,stamos001pet,Stamos,Peter,Peter,19230416
1949-GAFL:stanley,cw:434ce68e,,stanle001ken,Stanley,Kenneth,Kenneth,1930
1949-GAFL:stark,cw:35bf9a34,,stark-001don,Stark,Donald,Donald Paul,19250709
1949-GAFL:stephenson,cw:6e607453,,stephe002ric,Stephenson,Richard,Richard P.,
1949-GAFL:stingley,cw:6e616d16,,stingl001ric,Stingley,Richard,Richard T.,1931
1949-GAFL:stoops,cw:fcb38554,,stoops001wil,Stoops,William,William Burton,1931
1949-GAFL:storch,cw:72df1641,,storch001cha,Storch,Charles,Charles B.,19280801
1949-GAFL:strickland,cw:6fcb0b38,,strick001nor,Strickland,Norris,Norris B.,1926
1949-GAFL:stroeker,cw:fdd4a8d4,,stroec001arn,Stroecker,Arnold,Arnold W.,1930
1949-GAFL:stryker,cw:4649cb57,,stryke001ern,Stryker,Ernest,Ernest H.,1929
1949-GAFL:sutter,cw:0ecdfeb0,,sutter001ric,Sutter,Richard,Richard M.,1930
1949-GAFL:swingle,cw:402092d4,,swingl001rus,Swingle,Russell,Russell Leo,1927
1949-GAFL:tarolli,cw:b0c2d139,,taroll001lou,Tarolli,Louis,Louis J.,1926
1949-GAFL:taylor,cw:d654db8d,,taylor007rob,Taylor,Robert,Robert L.,
1949-GAFL:thomas,cw:ff969dc6,thomf103,thomas006fra,Thomas,Frank,Frank Joseph,19290611
1949-GAFL:thomassie,cw:2e854dc5,,thomas001per,Thomassie,Pete,Pershing P.,1921
1949-GAFL:tond,cw:88dc8138,,tond--001lou,Tond,Louis,Louis Albert,1926
1949-GAFL:tracy,cw:258f2c8d,,tracy-003jam,Tracy,Jim,James Leo,19270117
1949-GAFL:trojanowski,cw:46390d57,,trojan001edw,Trojanowski,Beech,Edward A.,19250325
1949-GAFL:troy,cw:d17ef90c,,troy--001don,Troy,Donald,Donald Francis,1929
1949-GAFL:turturro,cw:0e1c21cc,,turtur001mic,Turturro,Michael,Michael A.,1930
1949-GAFL:veasey,cw:8618d1db,,veazey001nor,Veazey,Norman,Norman Judson,19131220
1949-GAFL:watts,cw:5f921ae1,,watts-001don,Watts,Donald,Donald Leroy,1931
1949-GAFL:wenitski,cw:2108caa6,,wenits001ber,Wenitski,Bernard,Bernard D.,1928
1949-GAFL:wherry,cw:db6155af,,wherry001ken,Wherry,Kendell,Kendell Wooldridge,19260413
1949-GAFL:whiddon,cw:54d9709d,,whiddo001joh,Whiddon,John,John Espy,1929
1949-GAFL:williams-tal,cw:0153a53e,,willia002cli,Williams,Clifford,Clifford E.,19270522
1949-GAFL:williams-val,cw:12fc02a8,,willia010mar,Williams,Marvin,Marvin W.,1930
1949-GAFL:willis,cw:49e4191b,,willis003cha,Willis,Charles,Charles Richard,19280827
1949-GAFL:wingo,cw:ab6080ee,,wingo-001jam,Wingo,James,James H.,1926
1949-GAFL:wiren,cw:e0bb136e,,wiren-001joh,Wiren,John,John Christian,1930
1949-GAFL:wrenn,cw:1b04ee86,,wrenn-001mil,Wrenn,Ellsworth,Milton Ellsworth,19130929
1949-GAFL:young,cw:5dc5fa2b,,young-002her,Young,Herbert,Herbert E.,
1949-GAFL:zirafi,cw:608a73ad,,zirafi001ant,Zirafi,Anthony,Anthony James,1931
1949-GASL:acree,cw:b4537eaf,,acree-001joh,Acree,John,John T.,
1949-GASL:alrick,cw:b69ca243,,alrick001edw,Alrick,Edward,Edward,
1949-GASL:alvares,cw:c3ff28c6,,alvare001rom,Alvares,Romon,Romon L.,
1949-GASL:anderson-fit,cw:4fa43606,,anders001wal,Anderson,Walter,Walter,
1949-GASL:anderson-tif,cw:40999ebd,,anders012wil,Anderson,William,William H.,1929
1949-GASL:baker-dou,cw:c2f96662,,baker-001roy,Baker,Roy,Roy E.,
1949-GASL:banas,cw:c6e49a4f,,banas-001geo,Banas,George,George A.,19260420
1949-GASL:bandini,cw:96b833aa,,bandin001phi,Bandini,Philip,Philip H.,19270528
1949-GASL:barnes,cw:398cf6aa,,barnes006wil,Barnes,William,William W.,1919
1949-GASL:baskin,cw:818be496,,baskin001per,Baskin,Al,Percy Allen,19260904
1949-GASL:bassginani,cw:034ded70,,bassig001alb,Bassignani,Albert,Albert P.,1928
1949-GASL:bearden,cw:62d05809,,bearde001joh,Bearden,Jack,John William D.,1921
1949-GASL:beaty,cw:25d5f2b2,,beaty-001fra,Beaty,Frank,Frank A.,1924
1949-GASL:beauchamp,cw:79a5fb17,,beauch001wal,Beauchamp,Walter,Walter James,1927
1949-GASL:biggerstaff,cw:fbc40c7e,,bigger001jac,Biggerstaff,Jack,Jack Foster,19290804
1949-GASL:booth,cw:454b3c8e,,booth-002jam,Booth,James,James J.,
1949-GASL:bottoms,cw:c22b4c74,,bottom001woo,Bottoms,Woody,Woodrow,19170626
1949-GASL:brock,cw:efba4a50,,brock-001pau,Brock,Lewis,Paul Lewis,1922
1949-GASL:burgamy,cw:8446c75b,,burgam001ral,Burgamy,Ralph,Ralph Rogers,
1949-GASL:burns,cw:5fac05ef,,burns-005wil,Burns,William,William H.,1926
1949-GASL:caldwell,cw:110f56bb,,caldwe001wil,Caldwell,Wilbur,Wilbur R.,
1949-GASL:carmichael,cw:08ccad5e,,carmic001wal,Carmichael,Bryce,Walter Bryce,19280124
1949-GASL:chafin,cw:68b482b6,,chafin001lor,Chafin,Loran,Loran,19260809
1949-GASL:chambers,cw:754dd7fb,,chambe003jos,Chambers,Joe,Joseph Pierce,19170725
1949-GASL:chilton,cw:d82ae901,,chilto001war,Chilton,Warren,Warren R.,
1949-GASL:christie,cw:4cf60f29,,christ001fra,Christie,Frank,Frank E.,1922
1949-GASL:clark,cw:b961b0d2,,clark-001ray,Clark,Raymond,Raymond,1928
1949-GASL:coble,cw:45bc888f,cobld101,coble-002dav,Coble,Dave,David Lamar,19121224
1949-GASL:coleman,cw:aaa9f978,,colema001mal,Coleman,Malcolm,Malcolm,
1949-GASL:collins,cw:6e76873b,,collin001jac,Collins,Jack,Jack N.,1926
1949-GASL:connell,cw:952ce834,,connel001tru,Connell,Truman,Truman,1916
1949-GASL:cook,cw:fb09ab35,,cook--001geo,Cook,George,George Edwin,19270321
1949-GASL:cottengim,cw:820c586a,,cotten001cha,Cottengim,Charles,Charles,
1949-GASL:crago,cw:02bfaeaa,,crago-001wil,Crago,William,William Edward,1928
1949-GASL:cromartie,cw:37a0e221,,cromar001hen,Cromartie,Hendrick,Hendrick L.,1929
1949-GASL:culpepper,cw:066d4743,,culpep001wil,Culpepper,William,William W.,1927
1949-GASL:daley,cw:90bfc603,,daley-003jam,Daley,Gill,James Gilbert,19270220
1949-GASL:dardes,cw:b421535b,,dardes001nic,Dardes,Nick,Nicholas,1928
1949-GASL:davenport,cw:8872e049,,davenp001nev,Davenport,Nevil,Nevil B.,1929
1949-GASL:davis,cw:0512a5de,,davis-002wen,Davis,Bill,Wendell James,1915
1949-GASL:debbs,cw:e9af3f17,,dabbs-001che,Dabbs,Chester,Chester,
1949-GASL:dempsey,cw:395350e1,,dempse003fra,Dempsey,Frank,Frank,
1949-GASL:dendy,cw:4fd459b4,,dendy-001rob,Dendy,Bobby,Robert Gerlad,1930
1949-GASL:difranco,cw:ac6c003a,,difran001sam,DiFranco,Sam,Sam J.,
1949-GASL:dobbins,cw:6e359d28,,dobbin001ral,Dobbins,Ralph,Ralph McD,1930
1949-GASL:dodgin,cw:fba664f8,,dodgin001jam,Dodgin,James,James C.,1921
1949-GASL:dorwin,cw:d335df62,,dorwin001rod,Dorwin,Rodney,Rodney O.,1925
1949-GASL:evans,cw:c863c667,,evans-002wil,Evans,Willard,Willard M.,
1949-GASL:fall,cw:72779384,,fall--001ral,Fall,Ralph,Ralph Edward,19310904
1949-GASL:farrar,cw:9c67ec3f,,farrar001cha,Farrar,Charles,Charles H.,1918
1949-GASL:fasano,cw:4626b00b,,fasano001ben,Fasano,Benny,Benjamin,1930
1949-GASL:fernandez-tif,cw:01bd724b,,fernan003lui,Fernandez,Luis,Luis E.,1926
1949-GASL:fernandez-vid,cw:22cce60a,,fernan001mar,Fernandez,Marcelo,Marcelo,1929
1949-GASL:finley,cw:9396a5f7,,finley001dou,Finley,Doug,Owen Douglas,19280925
1949-GASL:foster,cw:96cfb5c5,,foster001ral,Foster,Ralph,Ralph Orlando,19260208
1949-GASL:fowler,cw:bdc13c2d,,fowler001abr,Fowler,Abe,Abraham Lincoln,1927
1949-GASL:friedman,cw:db1c0dd3,,friedm001sta,Friedman,Stanley,Stanley,
1949-GASL:gagnon,cw:7e2f67d6,,gagnon001rus,Gagnon,Russell,Russell M.,1924
1949-GASL:gardner,cw:56a5eef2,,gardne001joe,Gardner,Joel,Joel C.,
1949-GASL:george,cw:bf625d8f,,george002joh,George,John,John Delmar,1922
1949-GASL:gilbert,cw:7994c272,,gilber001cla,Gilbert,Clarence,Clarence C.,
1949-GASL:gillespie,cw:e4d731ed,,gilles001fra,Gillespie,Frank,Frank D.,1926
1949-GASL:godwin,cw:b0849d45,,godwin001w--,Godwin,Troy,W. Troy,
1949-GASL:good,cw:e731645c,,good--001wil,Good,Bill,Wilbur David,19140428
1949-GASL:grasso,cw:88279b19,,grasso001jos,Grasso,Joseph,Joseph,1926
1949-GASL:greco,cw:3a49f37e,,greco-001alf,Greco,Alfred,Alfred,
1949-GASL:gregg,cw:bf4bd062,,gregg-001jam,Gregg,James,James A.,
1949-GASL:griff,cw:b18a829c,,grigg-001wil,Grigg,William,William,
1949-GASL:gula,cw:c3a3f381,,gula--001pet,Gula,Pete,Peter,1926
1949-GASL:haber,cw:c45c66d1,,haber-001nat,Haber,Nathan,Nathan,1930
1949-GASL:halsall,cw:befe0e4f,,halsal001wal,Halsall,Walter,Walter B.,19230207
1949-GASL:hamrick,cw:cf0b3b4b,,hamric001roy,Hamrick,Roy,Roy S.,1925
1949-GASL:hardegree,cw:56cdf0a6,,hardeg001wil,Hardegree,William,William Lamar,
1949-GASL:harden,cw:94aec57f,,harden002jam,Harden,James,James Ward,1911
1949-GASL:harp,cw:641a3b79,,harp--001jam,Harp,James,James E.,
1949-GASL:hartley,cw:41f6cc05,,hartle001don,Hartley,Lee,Donald Lee,19280112
1949-GASL:hartman,cw:23207ee4,,hartma001ear,Hartman,Earl,Earl Leroy,19241103
1949-GASL:hartness,cw:fb88184d,,hartne001edg,Hartness,Edd,Edgar Clifford,19180312
1949-GASL:henricksen,cw:b1b7c69d,,henric001d--,Henricksen,Edward,D. Edward,1922
1949-GASL:hisey,cw:4c8297c4,,hisey-001ral,Hisey,Ralph,Ralph W.,1917
1949-GASL:hominsky,cw:a00953a9,,homins001iva,Hominsky,Ivan,Ivan William,19290922
1949-GASL:hood,cw:b5044e02,,hood--001mil,Hood,Milton,Milton Neal,
1949-GASL:howell,cw:2c45f279,,howell001jam,Howell,James,James E.,
1949-GASL:ivester,cw:9feb0df1,,iveste001nea,Ivester,Neal,Neal B.,19280924
1949-GASL:ivey,cw:663daa92,,ivey--002rob,Ivey,Bob,Robert Willis,19241028
1949-GASL:jakubov,cw:c28f4d65,,jakubo001joh,Jakubov,John,John Joseph,
1949-GASL:kanavage,cw:c3d714a8,,kanava001che,Kanavage,Chester,Chester B.,19291010
1949-GASL:kennedy,cw:62bdca55,,kenned005jos,Kennedy,Joseph,Joseph R.,
1949-GASL:koellmer,cw:2ec0eb47,,koellm001wil,Koellmer,William,William Edward,1928
1949-GASL:kops,cw:eb460bb8,,kops--001wil,Kops,Willard,Willard James,1926
1949-GASL:kovaluk,cw:b2e6e5c6,,kovalu001the,Kovaluk,Theodore,Theodore,
1949-GASL:krauss,cw:9755110c,,krauss001ber,Krauss,Bernard,Bernard,1927
1949-GASL:kuhn,cw:be0cf3bc,,kuhn--002geo,Kuhn,George,George J.,
1949-GASL:lacarter,cw:75380c03,,lacart001ray,LaCarter,Raymond,Raymond L.,1929
1949-GASL:lawson,cw:4ebedb0c,,lawson001ler,Lawson,Leroy,Leroy,1926
1949-GASL:lazaro,cw:aa8c28a0,,lazaro001jos,Lazaro,Joseph,Joseph,19230926
1949-GASL:leidtke,cw:e017e2cc,,liedtk001cly,Liedtke,Clyde,Clyde E.,19280427
1949-GASL:lovett,cw:a67c5897,,lovett002wil,Lovett,Willie,William T.,1930
1949-GASL:loveys,cw:b6e1df2a,,loveys001wil,Loveys,Bill,William T.,1927
1949-GASL:lowe,cw:02fdd837,,lowe--002joh,Lowe,Johnnie,Johnnie R.,
1949-GASL:lucarello,cw:24b29d4e,,lucare001rin,Lucarella,Rinaldo,Rinaldo H.,
1949-GASL:marcello,cw:0656397c,,marcel001ant,Marcello,Anthony,Anthony,
1949-GASL:markham,cw:8d83b7d9,,markha001ric,Markham,Richard,Richard Fern,1929
1949-GASL:marshall,cw:b18a84b2,,marsha001rea,Marshall,Pete,Reavis Devon,19280424
1949-GASL:martin,cw:7f79a306,,martin003jam,Martin,Jimmie,James Calhoun,1924
1949-GASL:mathieson,cw:652e6259,,mathie001rob,Mathieson,Robert,Robert,19300915
1949-GASL:mauldin,cw:5342fafc,,mauldi001mas,Mauldin,Mason,Mason W.,
1949-GASL:mcghee,cw:acb238bf,,mcghee002wil,McGhee,William,William Richard,1930
1949-GASL:mcnamara,cw:fc0459e8,,mcnama001cha,McNamara,Charles,Charles,
1949-GASL:mcnease,cw:cf4b407b,,mcneas001har,McNease,Harvey,Harvey,
1949-GASL:meadows,cw:bcb944c1,,meadow001her,Meadows,Herman,Herman V.,
1949-GASL:mendoza,cw:c92b1324,,mendoz001ray,Mendoza,Ray,Raymond,1929
1949-GASL:mierzejek,cw:af046153,,mierze001leo,Mierzejek,Leo,Leo Richard,19290719
1949-GASL:milosevich,cw:a80cd3c3,milom101,milose001mic,Milosevich,Mike,Michael,19150113
1949-GASL:mincy,cw:a448ddb6,,mincy-001rus,Mincy,Red,Russell Thomas,19151223
1949-GASL:montgomery,cw:52dc6c1f,,montgo001rob,Montgomery,Robert,Robert,
1949-GASL:moore,cw:10fb2fe4,,moore-008joh,Moore,John,John Jack,1928
1949-GASL:morgan,cw:5acc2440,,morgan001jul,Morgan,Julian,Julian Traynham,19181222
1949-GASL:morrison,cw:79d271a0,,morris019jam,Morrison,James,James William,19280507
1949-GASL:mottler,cw:5215d117,,mottle001ern,Mottler,Ernest,Ernest H.,19241114
1949-GASL:murray,cw:be3ecd15,,murray001mil,Murray,Milton,Milton,
1949-GASL:napole,cw:d4db81fe,,naphol001joh,Napholie,John,John Frank,1929
1949-GASL:north,cw:1cbda79f,,north-001lam,North,Lamar,Lamar,19290520
1949-GASL:obarr,cw:a8018954,,obarr-001tho,O'Barr,Thomas,Thomas,1927
1949-GASL:oldershaw,cw:d805e41d,,olders001how,Oldershaw,Howard,Howard W.,19300427
1949-GASL:oliveri,cw:8014004d,,oliver001fre,Oliveri,Fred,Fred,
1949-GASL:oquando,cw:63be3721,,oquend001noe,Oquendo,Noel,Noel,1929
1949-GASL:orlandi,cw:8127315f,,orland001ron,Orlandi,Ron,Ronald Peter,19280821
1949-GASL:osthoff,cw:1e0b6dcb,,osthof001wil,Osthoff,Will,Wilbur S.,19240114
1949-GASL:parker,cw:7f252fc5,,parker007cha,Parker,Charles,Charles W.,
1949-GASL:patterson,cw:7bacca4a,,patter001the,Patterson,Theodore,Theodore M.,1924
1949-GASL:paulick,cw:9c160a00,,paulic001fra,Paulick,Frank,Frank W.,1921
1949-GASL:pawlick,cw:0be5a723,,pawlic001joh,Pawlick,John,John M.,1920
1949-GASL:pendergraft,cw:508eede8,,pender002jam,Pendergraft,James,James A.,
1949-GASL:pereda,cw:a33a3a37,,perada001ore,Perada,Orestes,Orestes,1923
1949-GASL:perello,cw:ef81d605,,perell001ame,Perello,Dave,Amedio David,1926
1949-GASL:phebus,cw:86c8286e,phebb101,phebus001ray,Phebus,Bill,Raymond William,19090802
1949-GASL:pollack,cw:b024fb9e,,pollac001leo,Pollack,Leonard,Leonard A.,1928
1949-GASL:pollard,cw:34864585,,pollar001alb,Pollard,Eugene,Albert Eugene,1931
1949-GASL:price,cw:7a729d9e,,price-001lou,Price,Louis,Louis I.,
1949-GASL:raines,cw:2df26d66,,raines002wil,Raines,William,William,
1949-GASL:rauseo,cw:ca54ae38,,rauseo001mic,Rauseo,Michael,Michael J.,1927
1949-GASL:ray,cw:30258472,,ray---003tho,Ray,Thomas,Thomas Stanley,
1949-GASL:rey,cw:2d68866c,,rey---001emi,Rey,Emil,Emil,19211006
1949-GASL:richardson,cw:22733cf4,,richar001hug,Richardson,Hugh,Hugh,
1949-GASL:ricketson,cw:5864176b,,ricket001don,Ricketson,Donald,Donald Leon,1927
1949-GASL:ridgeway,cw:fffebd2f,,ridgew001cha,Ridgeway,Charley,Charles R.,19230723
1949-GASL:robertson,cw:b438e0ef,,robert001sam,Robertson,Samuel,Samuel Douglas,1929
1949-GASL:roig,cw:d0b9787a,roigt101,roig--001ant,Roig,Tony,Anton Ambrose,19271223
1949-GASL:rossi,cw:ab2d4003,,rossi-001mic,Rossi,Michael,Michael,1922
1949-GASL:royal,cw:205be2fc,,royal-001jul,Royal,Julian,Julian,
1949-GASL:ruark.j,cw:e9323b85,,ruark-001jam,Ruark,Jim,James Barrett,19190424
1949-GASL:ruark.p,cw:79f5a785,,ruark-001edw,Ruark,Parnell,Edward Parnell,1925
1949-GASL:ryan,cw:6bf8ca9c,,ryan--002ric,Ryan,Richard,Richard Bowman,1927
1949-GASL:salter,cw:c3d3ecf0,,salter001des,Salter,Desmond,Desmond E.,1922
1949-GASL:sammons,cw:73aa62c8,,sammon001---,Sammons,,,
1949-GASL:santomauro,cw:772f8b6f,,santom001jos,Santomauro,Joseph,Joseph L.,
1949-GASL:scalisi,cw:f512140b,,scalis001rob,Scalisi,Robert,Robert A.,1930
1949-GASL:schmidt,cw:3e0bfe3b,,schmid001ker,Schmidt,Kermit,Kermit,1929
1949-GASL:shaddix,cw:54acbc2e,,shaddi001wil,Shaddix,Willard,Willard H.,
1949-GASL:shanle,cw:2c12652f,,shanle001del,Shanle,Del,Delbert L.,
1949-GASL:shirley,cw:02bdf0d0,,shirle001ral,Shirley,Ralph,Ralph,1928
1949-GASL:silverman,cw:e95b4180,,silver001jer,Silverman,Jerome,Jerome,19210424
1949-GASL:simmons,cw:08bfd199,,simmon001pau,Simmons,Paul,Paul A.,19261103
1949-GASL:simon,cw:84a79087,,simon-001jer,Simon,Jerry,Jerome C.,19290715
1949-GASL:smith-haz,cw:0a5d411f,,smith-004g--,Smith,G.,G. R.,
1949-GASL:smith-vid,cw:91f546ab,,smith-029jam,Smith,James,James Hoyt,1920
1949-GASL:snider,cw:bbc24354,,snider001flo,Snider,Floyd,Floyd Thomas,
1949-GASL:starnes,cw:d18a9a75,,starne001ken,Starnes,Kendall,Kendall,19120705
1949-GASL:stern,cw:6e7f3588,,stern-001jer,Stern,Jerome,Jerome,
1949-GASL:stinson,cw:b72cd304,,stinso001rob,Stinson,Robert,Robert William,1929
1949-GASL:stoyle,cw:a5580283,,stoyle001jam,Stoyle,Donald,James Donald,1921
1949-GASL:stratton,cw:a4332a58,,stratt001geo,Stratton,Ernie,George E.,19271124
1949-GASL:stroud,cw:79e67182,,stroud001lut,Stroud,Pete,Luther Earl,1930
1949-GASL:svenke,cw:a37285e4,,svenke001---,Svenke,,,
1949-GASL:swain-tif,cw:3eea4baa,,swain-001kur,Swain,Kurtis,Kurtis W.,
1949-GASL:swain-vid,cw:3a4f18df,,swain-001llo,Swain,Lloyd,Lloyd O.,1930
1949-GASL:teichert,cw:c94ea130,,teiche001rob,Teichert,Bob,Robert Leo,19291031
1949-GASL:terrell,cw:a202350d,,terrel001thu,Terrell,Thurman,Thurman L.,1933
1949-GASL:thompson,cw:9d022a5d,,thomps003j--,Thompson,J.,J. B.,
1949-GASL:tschudin,cw:6f11d556,,tschud001fre,Tschudin,Beverly,Frederick Beverly,19220529
1949-GASL:vargo,cw:6379ef2f,,vargo-001ste,Vargo,Stephen,Stephen,
1949-GASL:wadsworth,cw:a2fcc190,,wadswo001hen,Wadsworth,Henry,Henry H.,
1949-GASL:wahl,cw:8564fd86,,wahl--001wil,Wahl,William,William H.,
1949-GASL:warren,cw:97091808,,warren001jam,Warren,James,James E.,1921
1949-GASL:weldon,cw:5b486a66,,weldon001wil,Weldon,William,William Jack,
1949-GASL:wells,cw:aa3d90e2,,wells-002les,Wells,Leslie,Leslie F.,
1949-GASL:wiebel,cw:bad92380,,wiebel001mel,Wiebel,Mel,Melvin F.,19221115
1949-GASL:wilson,cw:d7541c8b,,wilson017jam,Wilson,James,James M.,1930
1949-GASL:woodruff,cw:70c3c7a9,,woodru001ern,Woodruff,Ernest,Ernest E.,
1949-GASL:woods,cw:1e6d4e8e,,woods-001jul,Woods,Julian,Julian R.,
1949-GASL:worsham,cw:7a4ba986,,worsha001ben,Worsham,Benjamin,Benjamin E.,
1949-GASL:wright,cw:a2b00f4d,,wright001dix,Wright,Dixie,Dixie,
1949-GASL:young,cw:72ba9f97,,young-001tex,Young,Texal,Texal Larue,19270302
1949-GASL:zolliecoffer,cw:04192a07,,zollie001hea,Zolliecoffer,Bob,Heartsill Robert Lee,19260516
1949-IL:addis,cw:3207c714,addib101,addis-001rob,Addis,Bob,Robert Gordon,19251106
1949-IL:aloma,cw:f2d57ebb,aloml101,aloma-001lui,Aloma,Luis,Luis,19230619
1949-IL:andrews,cw:ace7c0fd,andrh101,andrew001her,Andrews,Hub,Hubert,19220831
1949-IL:arft,cw:a48de4a3,arfth101,arft--001hen,Arft,Hank,Henry Irven,19220128
1949-IL:atwell,cw:434ae4e7,atwet101,atwell001mau,Atwell,Toby,Maurice Dailey,19240308
1949-IL:austin,cw:b0cf71c4,,austin002fra,Austin,Frankie,Frank Samuel,19170522
1949-IL:bailey,cw:9ebf6fbe,,bailey001wes,Bailey,Wes,Wesley,19221207
