ident,key,key.retro,key.brminors,name.last,name.first,name.given,birth.date
1915-CENL:edington,cw:3fda29a5,edins101,edingt001jac,Edington,Stump,Jacob Frank,18910704
1915-CENL:evers,cw:91535282,everj101,evers-001jos,Evers,Joe,Joseph Francis,18910910
1915-CENL:fahrer,cw:6b45d142,fahrp101,fahrer001cla,Fahrer,Pete,Clarence Willie,18900310
1915-CENL:folmar,cw:55edafaf,,folmar001rob,Folmar,Robert,Robert R.,
1915-CENL:fromholtz,cw:fd79ae89,,fromho001jac,Fromholtz,Jake,Jacob J.,18861114
1915-CENL:gard,cw:5afbd181,,gard--001too,Gard,Toots,Toots,
1915-CENL:gilbert,cw:24308465,,gilber001ruf,Gilbert,Rufus,Rufus Wellington,18841208
1915-CENL:goshorn,cw:bf5a75b0,,goshor001gro,Goshorn,Grover,Grover,
1915-CENL:gray,cw:43318de9,,gray--010wil,Gray,William,William,
1915-CENL:green,cw:ce8bc59f,,green-059---,Green,,,
1915-CENL:grefe,cw:5fd44c76,,grefe-001emi,Grefe,Emil,Emil,18860114
1915-CENL:gregg,cw:9e303ee8,,gregg-001guy,Gregg,Guy,Guy P.,
1915-CENL:griesel,cw:f3f0334d,,griese001gus,Griesel,Gus,Gus,
1915-CENL:grimes,cw:63b09066,,grimes001flo,Grimes,Floyd,Floyd,
1915-CENL:gygli,cw:46ad9992,,gygli-001fra,Gygli,Frank,Frank Fred,18831029
1915-CENL:haggerty,cw:8a0d34a5,,hagger001hug,Haggerty,Hugh,Hugh J.,
1915-CENL:harris,cw:2c5673b4,,harris001owe,Harris,Owen,Owen,
1915-CENL:hart,cw:20ca2c46,,hart--008wil,Hart,William,William Fredrick,18900518
1915-CENL:hartle,cw:21d09d8c,,hartle002art,Hartle,Arthur,Arthur,18890208
1915-CENL:hartsell,cw:c40f0866,,hartse001---,Hartsell,,,
1915-CENL:hauger,cw:108a79fd,hauga101,hauger001joh,Hauger,Arthur,John Arthur,18911118
1915-CENL:hauser-eva,cw:826ba7fe,,hauser001mic,Hauser,Michael,Michael,
1915-CENL:hauser-gr,cw:8ff9d27d,,hauser003jam,Hauser,James,James S.,
1915-CENL:heck,cw:a1259d5c,,heck--001rob,Heck,Robert,Robert,
1915-CENL:hemphill,cw:16980e0e,hempc101,hemphi001cha,Hemphill,Charlie,Charles Judson,18760420
1915-CENL:henning,cw:b75a8328,,hennin001oak,Henning,Oak,Oak,
1915-CENL:herring,cw:6e4ac09c,,herrin001ral,Herring,Ralph,Ralph,
1915-CENL:hill,cw:b4ed3886,hillc102,hill--002car,Hill,Carmen,Carmen Proctor,18951001
1915-CENL:hobbs,cw:a0b3476d,hobbb101,hobbs-003wil,Hobbs,Bill,William Lee,18930507
1915-CENL:holderman,cw:81ce916f,,holder001jak,Holderman,Jake,J. W.,
1915-CENL:horan,cw:166be3f5,horas101,horan-002jos,Horan,Shags,Joseph Patrick,18950906
1915-CENL:hovlik,cw:a996d27e,hovle101,hovlik001edw,Hovlik,Ed,Edward Charles,18910820
1915-CENL:johnson,cw:6b83da48,,johnso001lym,Johnson,Guy,Lyman Montgomery,18890215
1915-CENL:jones,cw:7556a332,,jones-082---,Jones,,,
1915-CENL:keen,cw:cbf754b0,,keen--001---,Keen,,,
1915-CENL:kelley,cw:38ec1393,,kelley001fra,Kelley,Frank,Frank C.,
1915-CENL:kibble,cw:216ab249,kibbj101,kibble001joh,Kibble,Jack,John Westly,18920102
1915-CENL:knoll,cw:078772c2,knolp101,knoll-001cha,Knoll,Punch,Charles Elmer,18811007
1915-CENL:kyle,cw:c28f6f35,kylea101,kyle--001and,Kyle,Andy,Andrew Ewing,18891029
1915-CENL:lear,cw:d8f6a79b,learf102,lear--001fre,Lear,Fred,Frederick Francis,18940407
1915-CENL:leber,cw:b83d76c8,,leber-001jac,Leber,Jack,John,
1915-CENL:madden,cw:91d79012,maddl101,madden001leo,Madden,Len,Leonard Joseph,18900702
1915-CENL:marshall,cw:c41752d5,,marsha001how,Marshall,Howard,Howard,
1915-CENL:martin-day,cw:ccf69a33,,martin001e--,Martin,E.,E.,
1915-CENL:martin-whe+eri,cw:c54d340d,,martin007har,Martin,Harry,Harry,188505
1915-CENL:matteson,cw:880b8048,,mattes001geo,Matteson,George,George,
1915-CENL:matthews,cw:a97c41a1,,matthe002fra,Matthews,Frank,Frank Ellison,18900409
1915-CENL:mcarthur,cw:9c476445,mcard101,mcarth001ola,McArthur,Dixie,Oland Alexander,18920201
1915-CENL:mcauley,cw:e317007a,mcaui101,mcaule001jam,McAuley,Ike,James Earl,18910819
1915-CENL:mccarty,cw:18c675b7,,mccart011joh,McCarty,Jack,John Ambrose,18900422
1915-CENL:mcgraw,cw:f036a230,,mcgraw001leo,McGraw,Leo,Leo,1891
1915-CENL:mclafferty,cw:662631cc,,mclaff001mar,McLafferty,Mark,Marcus L.,
1915-CENL:mcneil,cw:1ff20a02,mcnen101,mcneil001nor,McNeil,Norm,Norman Francis,18921022
1915-CENL:mee,cw:671e5d0b,mee-t101,mee---003tho,Mee,Tommy,Thomas William,18900318
1915-CENL:meiser,cw:b5c73975,meisk101,meiste001kar,Meister,Karl,Karl Daniel,18910515
1915-CENL:melter,cw:1a8c4a8e,melts101,melter001ste,Melter,Steve,Stephen Blasius,18860102
1915-CENL:meyers,cw:014f5ed6,,meyers001l--,Meyers,L.,L.,
1915-CENL:miller-eri,cw:f0fa7820,,miller006tho,Miller,Thomas,Thomas C.,
1915-CENL:miller-eva,cw:6f4eacbc,,miller006wal,Miller,Walter,Walter,
1915-CENL:mullaney,cw:8786d849,,mullan003---,Mullaney,,,
1915-CENL:myers,cw:6036606a,,myers-002wil,Myers,Bade,William M.,18721221
1915-CENL:neale,cw:6481237f,nealg101,neale-001alf,Neale,Greasy,Alfred Earle,18911105
1915-CENL:nee,cw:c1cd4e13,,nee---001joh,Nee,Johnny,John C.,18900118
1915-CENL:nehf,cw:2c789571,nehfa101,nehf--001art,Nehf,Art,Arthur Neukom,18920731
1915-CENL:nespo,cw:6d4ed756,,nespo-001fra,Nespo,Frank,Frank E.,
1915-CENL:noel,cw:fd873672,,noel--001bru,Noel,Bruce,Bruce L.,
1915-CENL:norton,cw:e010b4b8,,norton001geo,Norton,George,George,
1915-CENL:oday,cw:4ec4bbb0,,oday--001fra,O'Day,Frank,Frank,
1915-CENL:oneil,cw:248a091a,,oneil-007---,O'Neil,,,
1915-CENL:orris,cw:240ab8a2,,orris-001jul,Orris,Julius,Julius,
1915-CENL:osborne,cw:0ba7f07c,,osborn001arc,Osborne,Archie,Arch J.,18810307
1915-CENL:ostermeyer,cw:8fe12f35,,osterm002fre,Ostermeyer,Fred,Fred H.,
1915-CENL:pattison,cw:2566f3f7,,pattis001ben,Pattison,Ben,Ben,
1915-CENL:paynter,cw:b5371ab7,,paynte001hen,Paynter,Henry,Henry,
1915-CENL:pracht,cw:b25232bf,,pracht001---,Pracht,,,
1915-CENL:quinlan,cw:3c3fd9a5,,quinla001law,Quinlan,Larry,Lawrence Aloyisus,18760706
1915-CENL:ramsey,cw:0e5d4022,,ramsey005---,Ramsey,,,
1915-CENL:reilly,cw:d76019e8,,reilly020---,Reilly,,,
1915-CENL:ridley,cw:c26d5a6f,,ridley001wil,Ridley,William,William H.,
1915-CENL:robbins,cw:df0f3a64,,robbin001vin,Robbins,Vince,John Vincent,187011
1915-CENL:romine,cw:868760e5,,romine001fra,Romine,Frank,R. Frank,18850121
1915-CENL:rowan,cw:846f027f,rowaj101,rowan-001joh,Rowan,Jack,John Albert,18860616
1915-CENL:scheeren,cw:f82ba8f3,schef104,scheer001fre,Scheeren,Fritz,Frederick,18910701
1915-CENL:schettler,cw:4ad9d61b,schel102,schett001lou,Schettler,Lou,Louis Martin,18860612
1915-CENL:schmitt,cw:cb9a0e53,,schmit002---,Schmitt,,,
1915-CENL:scott,cw:01b3d06b,scotj103,scott-011jam,Scott,John,John William,18870903
1915-CENL:shears,cw:c951e015,sheag102,shears001geo,Shears,George,George Penfield,18900413
1915-CENL:sheehan,cw:21d6faaf,sheej101,sheeha004joh,Sheehan,Jack,John Thomas,18930415
1915-CENL:shirm,cw:a12f4771,,shirm-001---,Shirm,,,
1915-CENL:shriver,cw:e21d3b95,,shrive001cal,Shriver,Caleb,Caleb S.,18740521
1915-CENL:siglin,cw:37966538,siglp101,siglin001wes,Siglin,Paddy,Wesley Peter,18910924
1915-CENL:sisson,cw:8877126a,,sisson001cha,Sisson,Charles,Charles Albert,18880529
1915-CENL:smyth,cw:3268ecca,smytr101,smyth-001jam,Smyth,Red,James Daniel,18910130
1915-CENL:spencer,cw:2d8cd4ec,,spence002ray,Spencer,Ray,Ray,
1915-CENL:stanley-eri,cw:00c16b10,stanj103,stanle003jos,Stanley,Joe,Joseph Bernard,18810402
1915-CENL:stanley-you,cw:15658498,stanj101,stanle001jam,Stanley,Jim,James Francis,18871201
1915-CENL:steil,cw:ee930c16,,steil-001mel,Steil,Melbourne,Melbourne Henry Ford,18931114
1915-CENL:stellbauer,cw:59fca736,stelb102,stellb001wil,Stellbauer,Bill,William Jennings,18940320
1915-CENL:stupp,cw:db8f1221,,stupp-001har,Stupp,Harry,Harry,
1915-CENL:sykes,cw:3574fd69,,sykes-001h--,Sykes,Earl,H. Earl,
1915-CENL:tepe,cw:44b5d30f,,tepe--001geo,Tepe,George,George,
1915-CENL:thomas,cw:02c0ad15,,thomas002ray,Thomas,Ray,Ray R.,
1915-CENL:thompson,cw:cb8cdc2d,,thomps005wil,Thompson,Bill,William G.,
1915-CENL:tuman,cw:d6a6a99a,,tuman-001joh,Tuman,John,John W.,18890706
1915-CENL:turner,cw:204f845b,turnt104,turner001the,Turner,Ted,Theodore Holhot,18920504
1915-CENL:tyree,cw:8affdfd3,tyree101,tyree-001ear,Tyree,Earl,Earl Carlton,18900304
1915-CENL:umlauff,cw:34c69c26,,umlauf001wil,Umlauf,William,William,
1915-CENL:vann,cw:eb24bca9,vannj102,vann--001joh,Vann,John,John Silas,18900607
1915-CENL:wachtel,cw:da3b0ae0,wachp101,wachte001pau,Wachtel,Paul,Paul Horine,18880430
1915-CENL:wagner,cw:910c3672,wagnb101,wagner005wil,Wagner,Bill,William Joseph,18940102
1915-CENL:warner,cw:b2d0f252,warnh102,warner001hok,Warner,Hooks,Hoke Hayden,18940522
1915-CENL:wetzel-day,cw:d6150b53,,wetzel007---,Wetzel,,,
1915-CENL:wetzel-whe,cw:ae7b49ea,,wetzel001cec,Wetzel,Cecil,Cecil,
1915-CENL:winkelman,cw:127cc58f,,winkle001alb,Winkleman,Albert,Albert,
1915-CENL:withrow,cw:2d6f0022,withf101,withro001fra,Withrow,Frank,Frank Blaine,18910614
1915-CENL:woerth,cw:209d4ab7,,woerth001lou,Woerth,Louis,Louis Andrew,18880925
1915-CENL:woolf,cw:43d18b0a,,woolf-001jes,Woolf,Jesse,Jesse Elder,18890922
1915-CENL:young,cw:830e9709,,young-001gro,Young,Grover,Grover,
1915-COLL:adams,cw:b4e522fd,adamw101,adams-006wil,Adams,Willie,James Irvin,18900927
1915-COLL:aldred,cw:a3598345,,aldred001har,Aldred,Harold,Harold R.,18911103
1915-COLL:bangs,cw:8cabe491,,bangs-002les,Bangs,Lester,Lester Meredith,18930421
1915-COLL:barry,cw:3b9c42eb,,barry-002geo,Barry,George,George,
1915-COLL:beason,cw:d0811bd2,,beason001---,Beason,,,
1915-COLL:bentley,cw:614862a4,,bentle004---,Bentley,,,
1915-COLL:billiard,cw:30eb6130,billh101,billia001har,Billiard,Harry,Harry Pree,18831111
1915-COLL:bottomley,cw:02d8fa48,,bottom001---,Bottomly,,,
1915-COLL:boucher,cw:51ec4bbb,,bouche005---,Boucher,,,
1915-COLL:boyle,cw:342c66e1,,boyle-005---,Boyle,,,
1915-COLL:burns,cw:ed630653,,burns-073---,Burns,,,
1915-COLL:cabrera,cw:ff39cc55,cabra101,cabrer001alf,Cabrera,Al,Alfredo A.,18810511
1915-COLL:cannon,cw:238e131a,,cannon002---,Cannon,,,
1915-COLL:carr,cw:cf39d471,,carr--024---,Carr,,,
1915-COLL:cassavant,cw:1d387b0f,,cassav001r--,Cassavant,Rudolph,Rudolph,18930704
1915-COLL:chappelle,cw:0c985d1b,,chappe002---,Chappelle,,,
1915-COLL:chouinard,cw:e14e83cf,,chouin001---,Chouinard,,,
1915-COLL:coles,cw:c73f6aad,colec104,coles-001cad,Coles,Cad,Cadwallader,18860117
1915-COLL:collins,cw:f1410863,,collin062---,Collins,,,
1915-COLL:connell,cw:5e99e0da,,connel002geo,Connell,George,George A.,
1915-COLL:courtney,cw:39a13c35,,courtn003---,Courtney,,,
1915-COLL:crooke,cw:badb8557,croot101,crooke001tho,Crooke,Tom,Thomas Aloysius,18840726
1915-COLL:dean,cw:cf4f9ac3,,dean--002wil,Dean,William,William V.,
1915-COLL:delahanty,cw:01aa916e,delaj103,delaha001jam,Delahanty,Jim,James Christopher,18790620
1915-COLL:demoe,cw:698bc549,,demoe-001hen,Demoe,Henry,Henry,
1915-COLL:dempsey,cw:4edea7e1,,dempse004---,Dempsey,,,
1915-COLL:devinney,cw:b1a82d90,devih101,devine001har,Deviney,Hal,Harold John,18930411
1915-COLL:dickinson,cw:0a49ef50,,dickin002---,Dickinson,,,
1915-COLL:doherty,cw:136b1a34,,dohert001pat,Doherty,Pat,Pat,
1915-COLL:dukette,cw:71744dd8,,dukett001er-,Dukette,E. R.,E. R.,
1915-COLL:eaton,cw:15b04f64,,eaton-001---,Eaton,,,
1915-COLL:edwards,cw:3686d30b,,edward010---,Edwards,Bert,Herbert W.,1896
1915-COLL:forslund,cw:9935d762,,forslu001---,Forslund,,,
1915-COLL:fraser,cw:f9d8786b,,fraser006---,Fraser,,,
1915-COLL:friedrich,cw:b09d6a97,,friedr001---,Friedrich,,,
1915-COLL:fryer,cw:3e24939e,,fryer-001jac,Fryer,Jack,John C.,
1915-COLL:gagnier,cw:5d3c4747,,gagnie001---,Gagnier,,,
1915-COLL:gaudette,cw:5adf8304,,gaudet001---,Gaudette,,,
1915-COLL:gearin,cw:6fa5ac97,geard101,gearin002den,Gearin,Dinty,Dennis John,18971015
1915-COLL:genest,cw:d6fec699,,genest001w--,Genest,Wilfred,Wilfred H.,
1915-COLL:gilhooley,cw:92da6916,,gilhoo002---,Gilhooly,,,
1915-COLL:gilmore,cw:2355bced,,gilmor002joh,Gilmore,John,John J.,
1915-COLL:gilroy,cw:5fba050a,,gilroy001tho,Gilroy,Thomas,Thomas W.,188212
1915-COLL:gleason,cw:794c9595,gleaj101,gleaso003jos,Gleason,Joe,Joseph Paul,18950709
1915-COLL:glennon,cw:cb20bc08,,glenno001wil,Glennon,William,William,
1915-COLL:golden,cw:66780dcf,,golden001joe,Golden,Joe,Joe,
1915-COLL:greenslade,cw:d814c5d7,,greens002---,Greenslade,,,
1915-COLL:gruber,cw:69d05e81,,gruber003---,Gruber,,,
1915-COLL:haddock,cw:8bbac5d6,,haddoc001---,Haddock,,,
1915-COLL:haley,cw:94376039,,haley-010---,Haley,,,
1915-COLL:harlow,cw:e38ae7e1,,harlow006---,Harlow,,,
1915-COLL:heir,cw:b194af15,,heir--003---,Heir,,,
1915-COLL:herring,cw:2ae947b1,,herrin006---,Herring,,,
1915-COLL:hickman,cw:02f25d30,,hickma001cha,Hickman,Charles,Charles H.,
1915-COLL:hilfrich,cw:ba9ff7c6,,hilfri001---,Hilfrich,,,
1915-COLL:hogan,cw:ec6eaf74,,hogan-022---,Hogan,,,
1915-COLL:houck,cw:76c23097,,houck-002---,Houck,,,
1915-COLL:howson,cw:c8973a9a,,howson002joh,Howson,John,John,
1915-COLL:jacobson,cw:35d4d474,jacom102,jacobs001mer,Jacobson,Merwin,Merwin John William,18940307
1915-COLL:jiggs,cw:7d36f63f,,jiggs-001---,Jiggs,,,
1915-COLL:johnson,cw:1d1540f3,,johnso026---,Johnson,,,
1915-COLL:justin,cw:ee3853ec,,justin001har,Justin,Harold,Harold,
1915-COLL:kelly,cw:947db3dd,,kelly-062---,Kelly,,,
1915-COLL:keyes,cw:2cb5a2f4,,keyes-001---,Keyes,,,
1915-COLL:kiley,cw:1eeac084,,kiley-001fra,Kiley,Frank,Frank,
1915-COLL:killian,cw:2a134d3c,,killia002---,Killian,,,
1915-COLL:lavigne,cw:a0a80116,lavia101,lavign001art,LaVigne,Art,Arthur David,18850126
1915-COLL:leach,cw:5120abf3,,leach-003jam,Leach,James,James P.,
1915-COLL:lewis,cw:5d7172c8,,lewis-018---,Lewis,,,
1915-COLL:lied,cw:e326bb7e,,leid--001fre,Leid,Fred,Fred,
1915-COLL:linder,cw:34ed513b,,linder001---,Linder,,,
1915-COLL:loud,cw:42c234fb,,loud--001---,Loud,,,
1915-COLL:manser,cw:325ad823,,manser001jam,Manser,James,James Vernon,18821009
1915-COLL:mcelroy,cw:b7882d2a,,mcelro001joh,McElroy,John,John,
1915-COLL:mcginley,cw:b5723fd3,,mcginl001edw,McGinley,Edward,Edward J.,
1915-COLL:mcleod,cw:8f90f1bf,,mcleod001---,McLeod,,,
1915-COLL:mcpherson,cw:5ea5fd5c,,mcpher004---,McPherson,,,
1915-COLL:mcsherry,cw:497dfc8f,,mcsher001ber,McSherry,Bernard,Bernard,
1915-COLL:menosky,cw:2205428e,menom101,menosk001mic,Menosky,Mike,Michael William,18941016
1915-COLL:miller-nh,cw:a79fc6f7,,miller003ron,Miller,Ronert,Ronert,
1915-COLL:miller-tau+spr,cw:4fdbc0b8,,miller069---,Miller,,,
1915-COLL:morris,cw:c6fd9fa5,,morris054---,Morris,,,
1915-COLL:mulcahey,cw:26a6fd5e,,mulcah002---,Mulcahey,,,
1915-COLL:murphy,cw:ef6684c3,murpd106,murphy006dan,Murphy,Danny,Daniel Francis,18760811
1915-COLL:murray,cw:c77ed799,,murray043---,Murray,,,
1915-COLL:neptune,cw:ee42f7d9,,neptun001sau,Neptune,Joe,Saul Joseph,18911130
1915-COLL:obrien,cw:d3830f73,,obrien093---,O'Brien,,,
1915-COLL:oconnell,cw:6fb4bdff,,oconne009---,O'Connell,,,
1915-COLL:pastor,cw:70ff102b,,pastor001hen,Pastor,Tony,Henry,
1915-COLL:peters,cw:c1d8ff20,,peters057---,Peters,,,
1915-COLL:phillips-nb,cw:c88e57b4,,philli041---,Phillips,,,
1915-COLL:phillips-spr,cw:1acee1ec,,philli009jam,Phillips,James,James,
1915-COLL:phoenix,cw:60b0c20b,,phoeni001wil,Phoenix,Bill,William L.,18860625
1915-COLL:pjura,cw:9ae6d865,,pjura-001joh,Pjura,John,John Michael,18930216
1915-COLL:powers,cw:ca2b8d93,,powers003fra,Powers,Frank,Frank L.,
1915-COLL:proulx,cw:6ce1245c,,proulx001---,Proulx,,,
1915-COLL:quinn,cw:d08f9eb4,,quinn-040---,Quinn,,,
1915-COLL:russell,cw:e61637cd,,russel052---,Russell,,,
1915-COLL:rylander,cw:e0bf3d93,,ryland002---,Rylander,,,
1915-COLL:schmidt,cw:f8560b9d,,schmid035---,Schmidt,,,
1915-COLL:senno,cw:7097ace6,,senno-001dan,Senno,Dan,Daniel Anthony,18860215
1915-COLL:sharpe,cw:cbfc13f7,,sharpe008---,Sharpe,,,
1915-COLL:sherman,cw:6b0f7780,,sherma006---,Sherman,,,
1915-COLL:simon,cw:1f113cb1,,simon-003---,Simon,,,
1915-COLL:smith,cw:89b66eb8,,smith-009d--,Smith,D.,D.,
1915-COLL:somers,cw:426d34b7,sommr101,sommer001rud,Sommers,Rudy,Rudolph,18861030
1915-COLL:soper,cw:b50e14d2,,soper-001cla,Soper,Claude,Claude Spencer,18960625
1915-COLL:speraw,cw:d542d438,sperp101,speraw001pau,Speraw,Paul,Paul Bachman,18931005
1915-COLL:sprague,cw:c5d50baf,,spragu001her,Sprague,Herbert,Herbert,
1915-COLL:sullivan,cw:2d904a99,,sulliv022---,Sullivan,,,
1915-COLL:swander,cw:b5fea963,swanp101,swande002edw,Swander,Pinky,Edward Ottis,18800704
1915-COLL:tecarr,cw:bb172302,,tecarr001rob,Tecarr,Robert,Robert A.,
1915-COLL:texter,cw:767dacd1,textg101,textor001geo,Textor,George,George Bernhardt,18861227
1915-COLL:thompson,cw:029bd26d,,thomps006---,Thompson,,,
1915-COLL:thornton,cw:817076bc,,thornt003---,Thornton,,,
1915-COLL:tillman,cw:097dcab6,tillj101,tillma001joh,Tillman,Johnny,John Lawrence,18931006
1915-COLL:trautman,cw:83b725e0,trauf101,trautm001fre,Trautman,Fred,Frederick Orlando,18920324
1915-COLL:walker,cw:73e40d29,,walker032---,Walker,,,
1915-COLL:walsh,cw:180e0a51,,walsh-001mar,Walsh,Marty,Martin,1885
1915-COLL:warwick,cw:f0126221,,warwic001wal,Warwick,Walter,Walter Philip,18880320
1915-COLL:weeden,cw:270d8499,weedb101,weeden001cha,Weeden,Bert,Charles Albert,18821221
1915-COLL:werre,cw:d7e2e472,,werre-001ray,Werre,Raymond,Raymond,
1915-COLL:whitehouse,cw:58a650f8,whitg103,whiteh001gil,Whitehouse,Gil,Gilbert Arthur,18931015
1915-COLL:whiteside,cw:d87631d6,,whites002dav,Whiteside,David,David,
1915-COLL:woodcock,cw:184d1b69,,woodco001---,Woodcock,,,
1915-COLL:woodman,cw:d025e3d9,woodd101,woodma001dan,Woodman,Dan,Daniel Courtenay,18930708
1915-COLL:woods,cw:3cfea3b1,,woods-013---,Woods,,,
1915-COLL:woodward,cw:7652b00f,,woodwa008---,Woodward,,,
1915-COLL:young,cw:7e9e99f1,yound104,young-002del,Young,Del,Delmer John,18851024
1915-COLL:yount,cw:6f749434,yound102,yount-001hen,Yount,Ducky,Herbert Macon,18851207
1915-FAGL:alexander,cw:2c58f38d,,alexan004---,Alexander,,,
1915-FAGL:alford,cw:82d40dc8,,alford001---,Alford,,,
1915-FAGL:anderson,cw:11d32c5f,,anders011---,Anderson,,,
1915-FAGL:ansley,cw:c67d0261,,ansley001---,Ansley,,,
1915-FAGL:antley,cw:d15f45e4,,antley001---,Antley,Joe,Joe,
1915-FAGL:askew,cw:6849b078,,askew-001---,Askew,,,
1915-FAGL:attride,cw:7c57409a,,attrid001---,Attride,,,
1915-FAGL:baker-dot+gai,cw:5dc9ee4a,,baker-039---,Baker,,,
1915-FAGL:bales,cw:3ca07f3e,,bales-001---,Bales,,,
1915-FAGL:barber,cw:0c9b28a7,,barber006---,Barber,,,
1915-FAGL:barnard,cw:2f2f7b02,,barnar002---,Barnard,,,
1915-FAGL:bartell,cw:ceb4db49,,bartel001---,Bartell,,,
1915-FAGL:betts,cw:ce6abbe4,,betts-008---,Betts,,,
1915-FAGL:biel,cw:27e2eaf0,,biel--001---,Biel,,,
1915-FAGL:blackwell,cw:f65e505d,,blackw001---,Blackwell,,,
1915-FAGL:blansit,cw:6be90e29,,blansi001geo,Blansit,George,George,
1915-FAGL:bope,cw:b1d70a01,,bope--005---,Bope,,,
1915-FAGL:bowden-gai,cw:5f3d3cc4,,bowden004---,Bowden,,,
1915-FAGL:brakefield,cw:5a47b2a7,,brakef002---,Brakefield,,,
1915-FAGL:braxler,cw:ba0bf2b9,,braxie001---,Braxier,,,
1915-FAGL:braze,cw:aa61425d,,braze-001---,Braze,,,
1915-FAGL:brewer,cw:409f7ffc,,brewer005---,Brewer,,,
1915-FAGL:buie,cw:08080733,,buie--001---,Buie,,,
1915-FAGL:burke,cw:b5f17301,,burke-070---,Burke,,,
1915-FAGL:burns,cw:85731069,,burns-047---,Burns,,,
1915-FAGL:burruss,cw:a6af0cb1,,burrus002---,Burruss,,,
1915-FAGL:cabera,cw:5d207001,,cabera001---,Cabera,,,
1915-FAGL:caldwell,cw:a7c9d642,,caldwe009---,Caldwell,,,
1915-FAGL:chambers,cw:b8a56b77,,chambe001fre,Chambers,Fred,Fred L.,
1915-FAGL:chapman,cw:942f1354,,chapma009---,Chapman,,,
1915-FAGL:chatham,cw:3e831dfa,,chatha001---,Chatham,,,
1915-FAGL:clark,cw:cdf2e672,,clark-086---,Clark,,,
1915-FAGL:coffey,cw:408bd32d,,coffey002---,Coffey,,,
1915-FAGL:colclough,cw:fb65eb30,,colclo001---,Colclough,,,
1915-FAGL:conley,cw:f4cb8d94,,conley019---,Conley,,,
1915-FAGL:cooper,cw:254398f2,,cooper009---,Cooper,,,
1915-FAGL:corbett,cw:d349c800,,corbet009---,Corbett,,,
1915-FAGL:dickerson,cw:c8ca8bf8,,dicker010---,Dickerson,,,
1915-FAGL:donaldson,cw:eaa6a0bc,,donald011---,Donaldson,,,
1915-FAGL:dozier,cw:6a656330,,dozier001---,Dozier,,,
1915-FAGL:dunham,cw:8280e73a,,dunham001---,Dunham,,,
1915-FAGL:dunning,cw:954fef08,,dunnin001guy,Dunning,Guy,Guy H.,18940927
1915-FAGL:elrod,cw:237b54fc,,elrod-003---,Elrod,,,
1915-FAGL:ery,cw:e0ba46d0,,ery---001edw,Ery,Edward,Edward William,18900626
1915-FAGL:fitzgerald,cw:5b4d93dd,,fitzge011---,Fitzgerald,,,
1915-FAGL:foss,cw:f93b9a2b,fossg101,foss--001geo,Foss,George,George Dueward,18970613
1915-FAGL:gandy,cw:c0b26ef1,,gandy-001---,Gandy,,,
1915-FAGL:gardner,cw:5d10274f,,gardne021---,Gardner,,,
1915-FAGL:goen,cw:d6823bc6,,goen--001---,Goen,,,
1915-FAGL:guess,cw:73cbd1fe,,guess-001jac,Guess,Jack,Jack,
1915-FAGL:hall,cw:62c633e3,,hall--034---,Hall,,,
1915-FAGL:harvey,cw:c9516044,,harvey009---,Harvey,,,
1915-FAGL:hawkins,cw:7357f5a9,,hawkin010---,Hawkins,,,
1915-FAGL:heck,cw:e42abb70,,heck--001fre,Heck,Fred,Fred,
1915-FAGL:hill,cw:295de3bf,,hill--010---,Hill,,,
1915-FAGL:hodge-dot,cw:21d1c510,,hodge-005---,Hodge,,,
1915-FAGL:holt,cw:a469723d,,holt--009---,Holt,,,
1915-FAGL:hutchinson,cw:06454a46,,hutchi007---,Hutchinson,,,
1915-FAGL:jordan-bru,cw:8730b607,,jordan018---,Jordan,,,
1915-FAGL:kalena,cw:68529234,,kalena001---,Kalena,,,
1915-FAGL:kingery,cw:18731cf9,,kinger001---,Kingery,,,
1915-FAGL:krebs,cw:f130afe3,,krebs-006---,Krebs,,,
1915-FAGL:levison,cw:3320065f,,leviso001---,Levison,,,
1915-FAGL:lhommedieu,cw:4e624fb3,,lhomme001---,L'Hommedieu,,,
1915-FAGL:livingston,cw:fb49eb09,,living001e--,Livingston,E.,E. S.,
1915-FAGL:lowther,cw:c43d808b,,lowthe001---,Lowther,,,
1915-FAGL:maltby,cw:8f9904b4,,maltby001---,Maltby,,,
1915-FAGL:manchester,cw:25d20f1b,,manche001dic,Manchester,Dick,Dick,
1915-FAGL:manson,cw:dcee6072,,manson001---,Manson,,,
1915-FAGL:mays,cw:abc8a15e,,mays--001---,Mays,,,
1915-FAGL:mcfarlin,cw:c557307b,,mcfarl020---,McFarlin,,,
1915-FAGL:mcmillan,cw:a99200c3,,mcmill003joh,McMillan,John,John B.,
1915-FAGL:medlock,cw:398e10d4,,medloc001geo,Medlock,George,George C.,
1915-FAGL:mills-gai,cw:59059c6a,,mills-013---,Mills,,,
1915-FAGL:mitternacht,cw:49c4ab9b,,mitter002---,Mitternacht,,,
1915-FAGL:moseley,cw:92c19f99,,mosele001gle,Moseley,Glenn,Glenn,
1915-FAGL:mulligan,cw:01dca86c,,mullig002---,Mulligan,,,
1915-FAGL:murch,cw:336e6ba2,,murch-001rob,Murch,Red,Robert James,18780218
1915-FAGL:nance,cw:b74c9877,,nance-006---,Nance,,,
1915-FAGL:obrien,cw:6e0a9464,,obrien011joh,O'Brien,John,John J.,
